storage,scenario,timepoint,SOC_MWh
cats_11,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_12,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_13,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_14,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_15,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_16,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_17,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_18,climate_1,2035-01-01T11:00:00.000000-0800,172.82608695652172
cats_19,climate_1,2035-01-01T11:00:00.000000-0800,-9.124699845947862e-16
cats_20,climate_1,2035-01-01T11:00:00.000000-0800,8.306921133673235e-16
cats_21,climate_1,2035-01-01T11:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T11:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T11:00:00.000000-0800,547.8260869565217
cats_24,climate_1,2035-01-01T11:00:00.000000-0800,182.60869565217396
cats_25,climate_1,2035-01-01T11:00:00.000000-0800,-3.013970866435375e-17
cats_26,climate_1,2035-01-01T11:00:00.000000-0800,-8.103127651674644e-17
cats_27,climate_1,2035-01-01T11:00:00.000000-0800,20.0
cats_28,climate_1,2035-01-01T11:00:00.000000-0800,7.496241583200558e-18
cats_29,climate_1,2035-01-01T11:00:00.000000-0800,10.0
cats_30,climate_1,2035-01-01T11:00:00.000000-0800,-1.256128324403141e-16
cats_31,climate_1,2035-01-01T11:00:00.000000-0800,-1.6073511612312377e-16
cats_32,climate_1,2035-01-01T11:00:00.000000-0800,61.286077847707475
cats_33,climate_1,2035-01-01T11:00:00.000000-0800,1.0
cats_34,climate_1,2035-01-01T11:00:00.000000-0800,9.10188253197173e-17
cats_35,climate_1,2035-01-01T11:00:00.000000-0800,29.602993661773834
cats_36,climate_1,2035-01-01T11:00:00.000000-0800,96.60000000000001
cats_37,climate_1,2035-01-01T11:00:00.000000-0800,432.8
cats_38,climate_1,2035-01-01T11:00:00.000000-0800,243.23999999999998
cats_39,climate_1,2035-01-01T11:00:00.000000-0800,317.40000000000003
cats_40,climate_1,2035-01-01T11:00:00.000000-0800,-3.902047853940067e-17
cats_41,climate_1,2035-01-01T11:00:00.000000-0800,124.2
cats_42,climate_1,2035-01-01T11:00:00.000000-0800,118.68
cats_43,climate_1,2035-01-01T11:00:00.000000-0800,0.9130434782608696
cats_44,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_45,climate_1,2035-01-01T11:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T11:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T11:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T11:00:00.000000-0800,-2.2683976106153265e-17
cats_49,climate_1,2035-01-01T11:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T11:00:00.000000-0800,5.224999497498997e-16
cats_51,climate_1,2035-01-01T11:00:00.000000-0800,6.220659759439993e-17
cats_52,climate_1,2035-01-01T11:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T11:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_55,climate_1,2035-01-01T11:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T11:00:00.000000-0800,6.9913043478260875
cats_57,climate_1,2035-01-01T11:00:00.000000-0800,8.0
cats_58,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T11:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T11:00:00.000000-0800,216.0
cats_61,climate_1,2035-01-01T11:00:00.000000-0800,1.03084664069567e-15
cats_62,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_63,climate_1,2035-01-01T11:00:00.000000-0800,-2.1540418160893485e-15
cats_64,climate_1,2035-01-01T11:00:00.000000-0800,4.140000000000001
cats_65,climate_1,2035-01-01T11:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T11:00:00.000000-0800,-5.660938238693223e-17
cats_67,climate_1,2035-01-01T11:00:00.000000-0800,-7.089007498187024e-17
cats_68,climate_1,2035-01-01T11:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_70,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_71,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_72,climate_1,2035-01-01T11:00:00.000000-0800,6.733994872862622e-16
cats_73,climate_1,2035-01-01T11:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T11:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T11:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T11:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T11:00:00.000000-0800,566.6738721387756
cats_78,climate_1,2035-01-01T11:00:00.000000-0800,0.9822835020868225
cats_79,climate_1,2035-01-01T11:00:00.000000-0800,4.2628823472616295
cats_80,climate_1,2035-01-01T11:00:00.000000-0800,2.3200000000000003
cats_81,climate_1,2035-01-01T11:00:00.000000-0800,9.24
cats_82,climate_1,2035-01-01T11:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T11:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T11:00:00.000000-0800,1.8260869565217392
cats_85,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_86,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_87,climate_1,2035-01-01T11:00:00.000000-0800,-4.1241107759525824e-18
cats_88,climate_1,2035-01-01T11:00:00.000000-0800,1.00499218553057e-17
cats_89,climate_1,2035-01-01T11:00:00.000000-0800,0.5
cats_90,climate_1,2035-01-01T11:00:00.000000-0800,4.453582769632864e-17
cats_91,climate_1,2035-01-01T11:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T11:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T11:00:00.000000-0800,3.910634650442857e-17
cats_94,climate_1,2035-01-01T11:00:00.000000-0800,11.16
cats_95,climate_1,2035-01-01T11:00:00.000000-0800,-2.908021603112643e-17
cats_96,climate_1,2035-01-01T11:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T11:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T11:00:00.000000-0800,-1.669493653025031e-17
cats_99,climate_1,2035-01-01T11:00:00.000000-0800,216.0
cats_100,climate_1,2035-01-01T11:00:00.000000-0800,-2.9740966217524253e-16
cats_101,climate_1,2035-01-01T11:00:00.000000-0800,-5.714004505422848e-16
cats_102,climate_1,2035-01-01T11:00:00.000000-0800,6.781906087241995e-16
cats_103,climate_1,2035-01-01T11:00:00.000000-0800,2.600398367403441e-16
cats_104,climate_1,2035-01-01T11:00:00.000000-0800,20.240000000000002
cats_105,climate_1,2035-01-01T11:00:00.000000-0800,-3.2375563419361e-15
cats_106,climate_1,2035-01-01T11:00:00.000000-0800,1.1456888235222861e-16
cats_107,climate_1,2035-01-01T11:00:00.000000-0800,130.70797076268423
cats_108,climate_1,2035-01-01T11:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T11:00:00.000000-0800,-1.60785119390848e-15
cats_110,climate_1,2035-01-01T11:00:00.000000-0800,43.399999999999984
cats_111,climate_1,2035-01-01T11:00:00.000000-0800,92.0
cats_112,climate_1,2035-01-01T11:00:00.000000-0800,485.76000000000005
cats_113,climate_1,2035-01-01T11:00:00.000000-0800,244.14870508410982
cats_114,climate_1,2035-01-01T11:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T11:00:00.000000-0800,3.657179628613913e-16
cats_116,climate_1,2035-01-01T11:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T11:00:00.000000-0800,-9.129424337647296e-17
cats_118,climate_1,2035-01-01T11:00:00.000000-0800,28.15200000000029
cats_119,climate_1,2035-01-01T11:00:00.000000-0800,18.400000000000002
cats_120,climate_1,2035-01-01T11:00:00.000000-0800,2.5488621634222827e-15
cats_121,climate_1,2035-01-01T11:00:00.000000-0800,16.0
cats_122,climate_1,2035-01-01T11:00:00.000000-0800,184.1272601166462
cats_123,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_124,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_125,climate_1,2035-01-01T11:00:00.000000-0800,2.0240000000000005
cats_126,climate_1,2035-01-01T11:00:00.000000-0800,11.26
cats_127,climate_1,2035-01-01T11:00:00.000000-0800,132.48000000000002
cats_128,climate_1,2035-01-01T11:00:00.000000-0800,39.582184861252536
cats_129,climate_1,2035-01-01T11:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T11:00:00.000000-0800,22.14408290611729
cats_131,climate_1,2035-01-01T11:00:00.000000-0800,36.800000000000004
cats_132,climate_1,2035-01-01T11:00:00.000000-0800,9.210434568722697e-16
cats_133,climate_1,2035-01-01T11:00:00.000000-0800,341.45041511584714
cats_134,climate_1,2035-01-01T11:00:00.000000-0800,2.2
cats_135,climate_1,2035-01-01T11:00:00.000000-0800,180.47364640695318
cats_136,climate_1,2035-01-01T11:00:00.000000-0800,600.0
cats_137,climate_1,2035-01-01T11:00:00.000000-0800,1.0799999999999998
cats_138,climate_1,2035-01-01T11:00:00.000000-0800,5.5544185516200745e-18
cats_139,climate_1,2035-01-01T11:00:00.000000-0800,-1.4984277037338656e-17
cats_140,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_141,climate_1,2035-01-01T11:00:00.000000-0800,0.552
cats_142,climate_1,2035-01-01T11:00:00.000000-0800,0.9043478260869566
cats_143,climate_1,2035-01-01T11:00:00.000000-0800,0.1434782608695654
cats_144,climate_1,2035-01-01T11:00:00.000000-0800,1.2212071047259273e-17
cats_145,climate_1,2035-01-01T11:00:00.000000-0800,536.9525389943404
cats_146,climate_1,2035-01-01T11:00:00.000000-0800,2.550015028203055e-15
cats_147,climate_1,2035-01-01T11:00:00.000000-0800,-8.030138162732417e-16
cats_148,climate_1,2035-01-01T11:00:00.000000-0800,-1.4132243652010141e-15
cats_149,climate_1,2035-01-01T11:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T12:00:00.000000-0800,55.97040640319917
cats_2,climate_1,2035-01-01T12:00:00.000000-0800,32.601038359910795
cats_3,climate_1,2035-01-01T12:00:00.000000-0800,6413.5165419704335
cats_4,climate_1,2035-01-01T12:00:00.000000-0800,39.578338170059574
cats_5,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_6,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_7,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_8,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_9,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_10,climate_1,2035-01-01T12:00:00.000000-0800,18.26086956521739
cats_11,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_12,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_13,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_14,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_15,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_16,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_17,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_18,climate_1,2035-01-01T12:00:00.000000-0800,115.21739130434781
cats_19,climate_1,2035-01-01T12:00:00.000000-0800,-9.124699845947862e-16
cats_20,climate_1,2035-01-01T12:00:00.000000-0800,8.306921133673235e-16
cats_21,climate_1,2035-01-01T12:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T12:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T12:00:00.000000-0800,221.73913043478262
cats_24,climate_1,2035-01-01T12:00:00.000000-0800,102.19777301990018
cats_25,climate_1,2035-01-01T12:00:00.000000-0800,-3.013970866435375e-17
cats_26,climate_1,2035-01-01T12:00:00.000000-0800,-1.0646302221881931e-16
cats_27,climate_1,2035-01-01T12:00:00.000000-0800,1.052291670370563
cats_28,climate_1,2035-01-01T12:00:00.000000-0800,1.9249141363709196e-17
cats_29,climate_1,2035-01-01T12:00:00.000000-0800,7.730796540690328
cats_30,climate_1,2035-01-01T12:00:00.000000-0800,-8.735631609235819e-16
cats_31,climate_1,2035-01-01T12:00:00.000000-0800,-2.0687589589220944e-16
cats_32,climate_1,2035-01-01T12:00:00.000000-0800,61.286077847707475
cats_33,climate_1,2035-01-01T12:00:00.000000-0800,1.0
cats_34,climate_1,2035-01-01T12:00:00.000000-0800,9.10188253197173e-17
cats_35,climate_1,2035-01-01T12:00:00.000000-0800,45.598310652173865
cats_36,climate_1,2035-01-01T12:00:00.000000-0800,128.8
cats_37,climate_1,2035-01-01T12:00:00.000000-0800,432.8
cats_38,climate_1,2035-01-01T12:00:00.000000-0800,243.23999999999998
cats_39,climate_1,2035-01-01T12:00:00.000000-0800,410.54381898827745
cats_40,climate_1,2035-01-01T12:00:00.000000-0800,-3.9819865883371913e-17
cats_41,climate_1,2035-01-01T12:00:00.000000-0800,124.2
cats_42,climate_1,2035-01-01T12:00:00.000000-0800,118.68
cats_43,climate_1,2035-01-01T12:00:00.000000-0800,0.9130434782608696
cats_44,climate_1,2035-01-01T12:00:00.000000-0800,0.11999999999999977
cats_45,climate_1,2035-01-01T12:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T12:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T12:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T12:00:00.000000-0800,-2.2683976106153265e-17
cats_49,climate_1,2035-01-01T12:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T12:00:00.000000-0800,5.224999497498997e-16
cats_51,climate_1,2035-01-01T12:00:00.000000-0800,6.220659759439993e-17
cats_52,climate_1,2035-01-01T12:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T12:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T12:00:00.000000-0800,4.5
cats_55,climate_1,2035-01-01T12:00:00.000000-0800,4.5
cats_56,climate_1,2035-01-01T12:00:00.000000-0800,4.382608695652175
cats_57,climate_1,2035-01-01T12:00:00.000000-0800,6.493913043478261
cats_58,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T12:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T12:00:00.000000-0800,308.0
cats_61,climate_1,2035-01-01T12:00:00.000000-0800,1.03084664069567e-15
cats_62,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_63,climate_1,2035-01-01T12:00:00.000000-0800,-2.05456584324733e-15
cats_64,climate_1,2035-01-01T12:00:00.000000-0800,5.0600000000000005
cats_65,climate_1,2035-01-01T12:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T12:00:00.000000-0800,-5.660938238693223e-17
cats_67,climate_1,2035-01-01T12:00:00.000000-0800,-4.48733984499503e-17
cats_68,climate_1,2035-01-01T12:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_70,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_71,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_72,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_73,climate_1,2035-01-01T12:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T12:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T12:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T12:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T12:00:00.000000-0800,523.0676476711722
cats_78,climate_1,2035-01-01T12:00:00.000000-0800,0.9822835020868225
cats_79,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_80,climate_1,2035-01-01T12:00:00.000000-0800,4.16
cats_81,climate_1,2035-01-01T12:00:00.000000-0800,9.24
cats_82,climate_1,2035-01-01T12:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T12:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T12:00:00.000000-0800,0.7391304347826089
cats_85,climate_1,2035-01-01T12:00:00.000000-0800,1.002985417198381e-17
cats_86,climate_1,2035-01-01T12:00:00.000000-0800,-6.3305177933375004e-24
cats_87,climate_1,2035-01-01T12:00:00.000000-0800,0.023999999999999966
cats_88,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_89,climate_1,2035-01-01T12:00:00.000000-0800,4.827055477945046e-18
cats_90,climate_1,2035-01-01T12:00:00.000000-0800,4.453582769632864e-17
cats_91,climate_1,2035-01-01T12:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T12:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T12:00:00.000000-0800,3.910634650442857e-17
cats_94,climate_1,2035-01-01T12:00:00.000000-0800,11.16
cats_95,climate_1,2035-01-01T12:00:00.000000-0800,-7.660125253137524e-17
cats_96,climate_1,2035-01-01T12:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T12:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T12:00:00.000000-0800,-1.669493653025031e-17
cats_99,climate_1,2035-01-01T12:00:00.000000-0800,216.0
cats_100,climate_1,2035-01-01T12:00:00.000000-0800,-4.4136147936639014e-17
cats_101,climate_1,2035-01-01T12:00:00.000000-0800,-5.714004505422848e-16
cats_102,climate_1,2035-01-01T12:00:00.000000-0800,1.0470673255823103e-15
cats_103,climate_1,2035-01-01T12:00:00.000000-0800,2.600398367403441e-16
cats_104,climate_1,2035-01-01T12:00:00.000000-0800,30.360000000000003
cats_105,climate_1,2035-01-01T12:00:00.000000-0800,-3.2375563419361e-15
cats_106,climate_1,2035-01-01T12:00:00.000000-0800,1.1456888235222861e-16
cats_107,climate_1,2035-01-01T12:00:00.000000-0800,150.61313142410623
cats_108,climate_1,2035-01-01T12:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T12:00:00.000000-0800,-2.562781603367371e-15
cats_110,climate_1,2035-01-01T12:00:00.000000-0800,75.59999999999998
cats_111,climate_1,2035-01-01T12:00:00.000000-0800,138.0
cats_112,climate_1,2035-01-01T12:00:00.000000-0800,485.76000000000005
cats_113,climate_1,2035-01-01T12:00:00.000000-0800,244.14870508410982
cats_114,climate_1,2035-01-01T12:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T12:00:00.000000-0800,3.657179628613913e-16
cats_116,climate_1,2035-01-01T12:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T12:00:00.000000-0800,-1.1689863323876177e-16
cats_118,climate_1,2035-01-01T12:00:00.000000-0800,28.15200000000029
cats_119,climate_1,2035-01-01T12:00:00.000000-0800,18.400000000000002
cats_120,climate_1,2035-01-01T12:00:00.000000-0800,2.5488621634222827e-15
cats_121,climate_1,2035-01-01T12:00:00.000000-0800,15.999999999999996
cats_122,climate_1,2035-01-01T12:00:00.000000-0800,184.1272601166462
cats_123,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_124,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_125,climate_1,2035-01-01T12:00:00.000000-0800,3.9416911915945456
cats_126,climate_1,2035-01-01T12:00:00.000000-0800,21.38
cats_127,climate_1,2035-01-01T12:00:00.000000-0800,132.48000000000005
cats_128,climate_1,2035-01-01T12:00:00.000000-0800,104.4866767987429
cats_129,climate_1,2035-01-01T12:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T12:00:00.000000-0800,22.14408290611729
cats_131,climate_1,2035-01-01T12:00:00.000000-0800,36.800000000000004
cats_132,climate_1,2035-01-01T12:00:00.000000-0800,-4.209901978619642e-17
cats_133,climate_1,2035-01-01T12:00:00.000000-0800,341.45041511584714
cats_134,climate_1,2035-01-01T12:00:00.000000-0800,2.2
cats_135,climate_1,2035-01-01T12:00:00.000000-0800,22.22625091054543
cats_136,climate_1,2035-01-01T12:00:00.000000-0800,600.0
cats_137,climate_1,2035-01-01T12:00:00.000000-0800,2.0
cats_138,climate_1,2035-01-01T12:00:00.000000-0800,5.5544185516200745e-18
cats_139,climate_1,2035-01-01T12:00:00.000000-0800,-1.1117636372471681e-17
cats_140,climate_1,2035-01-01T12:00:00.000000-0800,0.0
cats_141,climate_1,2035-01-01T12:00:00.000000-0800,1.1
cats_142,climate_1,2035-01-01T12:00:00.000000-0800,4.959876482208275e-18
cats_143,climate_1,2035-01-01T12:00:00.000000-0800,0.1434782608695654
cats_144,climate_1,2035-01-01T12:00:00.000000-0800,1.2212071047259273e-17
cats_145,climate_1,2035-01-01T12:00:00.000000-0800,605.4296858135936
cats_146,climate_1,2035-01-01T12:00:00.000000-0800,2.550015028203055e-15
cats_147,climate_1,2035-01-01T12:00:00.000000-0800,-1.8464904970398934e-15
cats_148,climate_1,2035-01-01T12:00:00.000000-0800,-1.3905708977130503e-15
cats_149,climate_1,2035-01-01T12:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T13:00:00.000000-0800,55.97040640319917
cats_2,climate_1,2035-01-01T13:00:00.000000-0800,32.601038359910795
cats_3,climate_1,2035-01-01T13:00:00.000000-0800,6450.434368506222
cats_4,climate_1,2035-01-01T13:00:00.000000-0800,39.578338170059574
cats_5,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_6,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_7,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_8,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_9,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_10,climate_1,2035-01-01T13:00:00.000000-0800,13.695652173913043
cats_11,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_12,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_13,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_14,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_15,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_16,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_17,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_18,climate_1,2035-01-01T13:00:00.000000-0800,57.60869565217391
cats_19,climate_1,2035-01-01T13:00:00.000000-0800,-9.124699845947862e-16
cats_20,climate_1,2035-01-01T13:00:00.000000-0800,8.306921133673235e-16
cats_21,climate_1,2035-01-01T13:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T13:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_24,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_25,climate_1,2035-01-01T13:00:00.000000-0800,-3.013970866435375e-17
cats_26,climate_1,2035-01-01T13:00:00.000000-0800,-1.0646302221881931e-16
cats_27,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_28,climate_1,2035-01-01T13:00:00.000000-0800,1.9249141363709196e-17
cats_29,climate_1,2035-01-01T13:00:00.000000-0800,7.730796540690328
cats_30,climate_1,2035-01-01T13:00:00.000000-0800,-8.735631573628279e-16
cats_31,climate_1,2035-01-01T13:00:00.000000-0800,-3.422013801739088e-16
cats_32,climate_1,2035-01-01T13:00:00.000000-0800,61.286077847707475
cats_33,climate_1,2035-01-01T13:00:00.000000-0800,1.0
cats_34,climate_1,2035-01-01T13:00:00.000000-0800,9.10188253197173e-17
cats_35,climate_1,2035-01-01T13:00:00.000000-0800,45.598310652173865
cats_36,climate_1,2035-01-01T13:00:00.000000-0800,127.79999999999998
cats_37,climate_1,2035-01-01T13:00:00.000000-0800,432.8
cats_38,climate_1,2035-01-01T13:00:00.000000-0800,243.23999999999998
cats_39,climate_1,2035-01-01T13:00:00.000000-0800,432.79999999999995
cats_40,climate_1,2035-01-01T13:00:00.000000-0800,-3.5373684064115684e-17
cats_41,climate_1,2035-01-01T13:00:00.000000-0800,138.99752148512206
cats_42,climate_1,2035-01-01T13:00:00.000000-0800,118.68
cats_43,climate_1,2035-01-01T13:00:00.000000-0800,0.9130434782608696
cats_44,climate_1,2035-01-01T13:00:00.000000-0800,1.5
cats_45,climate_1,2035-01-01T13:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T13:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T13:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T13:00:00.000000-0800,-7.350403096140862e-17
cats_49,climate_1,2035-01-01T13:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T13:00:00.000000-0800,5.224999497498997e-16
cats_51,climate_1,2035-01-01T13:00:00.000000-0800,2.1296519271110319e-16
cats_52,climate_1,2035-01-01T13:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T13:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T13:00:00.000000-0800,4.5
cats_55,climate_1,2035-01-01T13:00:00.000000-0800,4.5
cats_56,climate_1,2035-01-01T13:00:00.000000-0800,1.7739130434782626
cats_57,climate_1,2035-01-01T13:00:00.000000-0800,4.32
cats_58,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T13:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T13:00:00.000000-0800,400.0
cats_61,climate_1,2035-01-01T13:00:00.000000-0800,1.4751150244838565e-15
cats_62,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_63,climate_1,2035-01-01T13:00:00.000000-0800,4.659631104409438e-15
cats_64,climate_1,2035-01-01T13:00:00.000000-0800,5.98
cats_65,climate_1,2035-01-01T13:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T13:00:00.000000-0800,-5.80065632334282e-17
cats_67,climate_1,2035-01-01T13:00:00.000000-0800,-4.48733984499503e-17
cats_68,climate_1,2035-01-01T13:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_70,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_71,climate_1,2035-01-01T13:00:00.000000-0800,0.44
cats_72,climate_1,2035-01-01T13:00:00.000000-0800,8.454447453821523e-16
cats_73,climate_1,2035-01-01T13:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T13:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T13:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T13:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T13:00:00.000000-0800,478.73753846510164
cats_78,climate_1,2035-01-01T13:00:00.000000-0800,0.9822835020868225
cats_79,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_80,climate_1,2035-01-01T13:00:00.000000-0800,6.0
cats_81,climate_1,2035-01-01T13:00:00.000000-0800,9.24
cats_82,climate_1,2035-01-01T13:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T13:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_85,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_86,climate_1,2035-01-01T13:00:00.000000-0800,-2.9203694244245897e-19
cats_87,climate_1,2035-01-01T13:00:00.000000-0800,0.02399999999999996
cats_88,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_89,climate_1,2035-01-01T13:00:00.000000-0800,0.0
cats_90,climate_1,2035-01-01T13:00:00.000000-0800,4.1094332831634415e-17
cats_91,climate_1,2035-01-01T13:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T13:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T13:00:00.000000-0800,3.910634650442857e-17
cats_94,climate_1,2035-01-01T13:00:00.000000-0800,11.16
