generator,scenario,timepoint,DispatchGen_MW
cats_1738,climate_1,2035-01-01T11:00:00.000000-0800,0.327
cats_1739,climate_1,2035-01-01T11:00:00.000000-0800,1.2818
cats_1740,climate_1,2035-01-01T11:00:00.000000-0800,0.684
cats_1741,climate_1,2035-01-01T11:00:00.000000-0800,1.6400000000000001
cats_1742,climate_1,2035-01-01T11:00:00.000000-0800,32.27
cats_1743,climate_1,2035-01-01T11:00:00.000000-0800,46.1
cats_1744,climate_1,2035-01-01T11:00:00.000000-0800,46.1
cats_1745,climate_1,2035-01-01T11:00:00.000000-0800,60.852000000000004
cats_1746,climate_1,2035-01-01T11:00:00.000000-0800,1.55
cats_1747,climate_1,2035-01-01T11:00:00.000000-0800,1.79
cats_1748,climate_1,2035-01-01T11:00:00.000000-0800,1.209
cats_1749,climate_1,2035-01-01T11:00:00.000000-0800,1.284
cats_1750,climate_1,2035-01-01T11:00:00.000000-0800,1.1414
cats_1751,climate_1,2035-01-01T11:00:00.000000-0800,92.2
cats_1752,climate_1,2035-01-01T11:00:00.000000-0800,1.0170000000000001
cats_1753,climate_1,2035-01-01T11:00:00.000000-0800,0.4173
cats_1754,climate_1,2035-01-01T11:00:00.000000-0800,0.5776
cats_1755,climate_1,2035-01-01T11:00:00.000000-0800,1.4109999999999998
cats_1756,climate_1,2035-01-01T11:00:00.000000-0800,0.5616
cats_1757,climate_1,2035-01-01T11:00:00.000000-0800,0.6512
cats_1758,climate_1,2035-01-01T11:00:00.000000-0800,1.8144
cats_1759,climate_1,2035-01-01T11:00:00.000000-0800,0.5729000000000001
cats_1760,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1761,climate_1,2035-01-01T11:00:00.000000-0800,1.4208
cats_1762,climate_1,2035-01-01T11:00:00.000000-0800,1.0608
cats_1763,climate_1,2035-01-01T11:00:00.000000-0800,2.1945
cats_1764,climate_1,2035-01-01T11:00:00.000000-0800,0.5319999999999999
cats_1765,climate_1,2035-01-01T11:00:00.000000-0800,1.332
cats_1766,climate_1,2035-01-01T11:00:00.000000-0800,1.6
cats_1767,climate_1,2035-01-01T11:00:00.000000-0800,45.300000000000004
cats_1768,climate_1,2035-01-01T11:00:00.000000-0800,0.7728
cats_1769,climate_1,2035-01-01T11:00:00.000000-0800,0.439
cats_1770,climate_1,2035-01-01T11:00:00.000000-0800,2.7720000000000002
cats_1771,climate_1,2035-01-01T11:00:00.000000-0800,2.436
cats_1772,climate_1,2035-01-01T11:00:00.000000-0800,0.4202
cats_1773,climate_1,2035-01-01T11:00:00.000000-0800,59.343
cats_1774,climate_1,2035-01-01T11:00:00.000000-0800,1.32
cats_1775,climate_1,2035-01-01T11:00:00.000000-0800,0.527
cats_1776,climate_1,2035-01-01T11:00:00.000000-0800,1.116
cats_1777,climate_1,2035-01-01T11:00:00.000000-0800,42.0
cats_1778,climate_1,2035-01-01T11:00:00.000000-0800,42.199999999999996
cats_1779,climate_1,2035-01-01T11:00:00.000000-0800,1.7199999999999998
cats_1780,climate_1,2035-01-01T11:00:00.000000-0800,0.732
cats_1781,climate_1,2035-01-01T11:00:00.000000-0800,0.324
cats_1782,climate_1,2035-01-01T11:00:00.000000-0800,0.47850000000000004
cats_1783,climate_1,2035-01-01T11:00:00.000000-0800,1.71
cats_1784,climate_1,2035-01-01T11:00:00.000000-0800,0.34540000000000004
cats_1785,climate_1,2035-01-01T11:00:00.000000-0800,0.401
cats_1786,climate_1,2035-01-01T11:00:00.000000-0800,0.401
cats_1787,climate_1,2035-01-01T11:00:00.000000-0800,0.7074
cats_1788,climate_1,2035-01-01T11:00:00.000000-0800,0.4082
cats_1789,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1790,climate_1,2035-01-01T11:00:00.000000-0800,63.7511
cats_1791,climate_1,2035-01-01T11:00:00.000000-0800,58.565000000000005
cats_1792,climate_1,2035-01-01T11:00:00.000000-0800,18.2466
cats_1793,climate_1,2035-01-01T11:00:00.000000-0800,16.0979
cats_1794,climate_1,2035-01-01T11:00:00.000000-0800,19.0442
cats_1795,climate_1,2035-01-01T11:00:00.000000-0800,54.528
cats_1796,climate_1,2035-01-01T11:00:00.000000-0800,0.4056
cats_1797,climate_1,2035-01-01T11:00:00.000000-0800,1.1
cats_1798,climate_1,2035-01-01T11:00:00.000000-0800,101.2908
cats_1799,climate_1,2035-01-01T11:00:00.000000-0800,0.0972
cats_1800,climate_1,2035-01-01T11:00:00.000000-0800,1.2096
cats_1801,climate_1,2035-01-01T11:00:00.000000-0800,1.892
cats_1802,climate_1,2035-01-01T11:00:00.000000-0800,0.162
cats_1803,climate_1,2035-01-01T11:00:00.000000-0800,0.2916
cats_1804,climate_1,2035-01-01T11:00:00.000000-0800,1.5210000000000001
cats_1805,climate_1,2035-01-01T11:00:00.000000-0800,0.321
cats_1806,climate_1,2035-01-01T11:00:00.000000-0800,0.317
cats_1807,climate_1,2035-01-01T11:00:00.000000-0800,0.37510000000000004
cats_1808,climate_1,2035-01-01T11:00:00.000000-0800,0.8602
cats_1809,climate_1,2035-01-01T11:00:00.000000-0800,0.331
cats_1810,climate_1,2035-01-01T11:00:00.000000-0800,0.7758
cats_1811,climate_1,2035-01-01T11:00:00.000000-0800,0.544
cats_1812,climate_1,2035-01-01T11:00:00.000000-0800,0.648
cats_1813,climate_1,2035-01-01T11:00:00.000000-0800,0.5325
cats_1814,climate_1,2035-01-01T11:00:00.000000-0800,5.660100000000001
cats_1815,climate_1,2035-01-01T11:00:00.000000-0800,0.9648
cats_1816,climate_1,2035-01-01T11:00:00.000000-0800,0.32160000000000005
cats_1817,climate_1,2035-01-01T11:00:00.000000-0800,1.0322
cats_1818,climate_1,2035-01-01T11:00:00.000000-0800,0.8606
cats_1819,climate_1,2035-01-01T11:00:00.000000-0800,1.032
cats_1820,climate_1,2035-01-01T11:00:00.000000-0800,0.355
cats_1821,climate_1,2035-01-01T11:00:00.000000-0800,0.355
cats_1822,climate_1,2035-01-01T11:00:00.000000-0800,0.34540000000000004
cats_1823,climate_1,2035-01-01T11:00:00.000000-0800,0.5925
cats_1824,climate_1,2035-01-01T11:00:00.000000-0800,0.3222
cats_1825,climate_1,2035-01-01T11:00:00.000000-0800,0.0716
cats_1826,climate_1,2035-01-01T11:00:00.000000-0800,0.5760000000000001
cats_1827,climate_1,2035-01-01T11:00:00.000000-0800,1.054
cats_1828,climate_1,2035-01-01T11:00:00.000000-0800,0.7140000000000001
cats_1829,climate_1,2035-01-01T11:00:00.000000-0800,0.9930000000000001
cats_1830,climate_1,2035-01-01T11:00:00.000000-0800,1.6544
cats_1831,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1832,climate_1,2035-01-01T11:00:00.000000-0800,0.8932
cats_1833,climate_1,2035-01-01T11:00:00.000000-0800,0.44200000000000006
cats_1834,climate_1,2035-01-01T11:00:00.000000-0800,0.2988
cats_1835,climate_1,2035-01-01T11:00:00.000000-0800,0.2324
cats_1836,climate_1,2035-01-01T11:00:00.000000-0800,0.7412
cats_1837,climate_1,2035-01-01T11:00:00.000000-0800,0.9693
cats_1838,climate_1,2035-01-01T11:00:00.000000-0800,0.6344
cats_1839,climate_1,2035-01-01T11:00:00.000000-0800,1.8606
cats_1840,climate_1,2035-01-01T11:00:00.000000-0800,65.9288
cats_1841,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1842,climate_1,2035-01-01T11:00:00.000000-0800,30.192
cats_1843,climate_1,2035-01-01T11:00:00.000000-0800,17.5924
cats_1844,climate_1,2035-01-01T11:00:00.000000-0800,0.45899999999999996
cats_1845,climate_1,2035-01-01T11:00:00.000000-0800,0.558
cats_1846,climate_1,2035-01-01T11:00:00.000000-0800,1.3284
cats_1847,climate_1,2035-01-01T11:00:00.000000-0800,0.3476
cats_1848,climate_1,2035-01-01T11:00:00.000000-0800,1.2469999999999999
cats_1849,climate_1,2035-01-01T11:00:00.000000-0800,0.7544
cats_1850,climate_1,2035-01-01T11:00:00.000000-0800,0.5895
cats_1851,climate_1,2035-01-01T11:00:00.000000-0800,1.17
cats_1852,climate_1,2035-01-01T11:00:00.000000-0800,0.428
cats_1853,climate_1,2035-01-01T11:00:00.000000-0800,1.7712
cats_1854,climate_1,2035-01-01T11:00:00.000000-0800,0.402
cats_1855,climate_1,2035-01-01T11:00:00.000000-0800,0.321
cats_1856,climate_1,2035-01-01T11:00:00.000000-0800,0.321
cats_1857,climate_1,2035-01-01T11:00:00.000000-0800,0.321
cats_1858,climate_1,2035-01-01T11:00:00.000000-0800,0.49050000000000005
cats_1859,climate_1,2035-01-01T11:00:00.000000-0800,0.5733
cats_1860,climate_1,2035-01-01T11:00:00.000000-0800,39.00800000000001
cats_1861,climate_1,2035-01-01T11:00:00.000000-0800,57.2286
cats_1862,climate_1,2035-01-01T11:00:00.000000-0800,54.054
cats_1863,climate_1,2035-01-01T11:00:00.000000-0800,57.2286
cats_1864,climate_1,2035-01-01T11:00:00.000000-0800,59.36
cats_1865,climate_1,2035-01-01T11:00:00.000000-0800,59.36
cats_1866,climate_1,2035-01-01T11:00:00.000000-0800,57.5
cats_1867,climate_1,2035-01-01T11:00:00.000000-0800,57.5
cats_1868,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1869,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1870,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1871,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1872,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1873,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1874,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1875,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1876,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1877,climate_1,2035-01-01T11:00:00.000000-0800,0.217
cats_1878,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1879,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1880,climate_1,2035-01-01T11:00:00.000000-0800,0.1404
cats_1881,climate_1,2035-01-01T11:00:00.000000-0800,1.5652
cats_1882,climate_1,2035-01-01T11:00:00.000000-0800,22.6787
cats_1883,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1884,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1885,climate_1,2035-01-01T11:00:00.000000-0800,0.0175
cats_1886,climate_1,2035-01-01T11:00:00.000000-0800,0.021
cats_1887,climate_1,2035-01-01T11:00:00.000000-0800,0.1155
cats_1888,climate_1,2035-01-01T11:00:00.000000-0800,0.018500000000000003
cats_1889,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1890,climate_1,2035-01-01T11:00:00.000000-0800,0.4425
cats_1891,climate_1,2035-01-01T11:00:00.000000-0800,0.75
cats_1892,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1893,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1894,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1895,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1896,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1897,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1898,climate_1,2035-01-01T11:00:00.000000-0800,0.28700000000000014
cats_1899,climate_1,2035-01-01T11:00:00.000000-0800,0.16260000000000002
cats_1900,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1901,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1902,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1903,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1904,climate_1,2035-01-01T11:00:00.000000-0800,9.619499999999999
cats_1905,climate_1,2035-01-01T11:00:00.000000-0800,23.903
cats_1906,climate_1,2035-01-01T11:00:00.000000-0800,0.4305
cats_1907,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1908,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1909,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1910,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1911,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1912,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1913,climate_1,2035-01-01T11:00:00.000000-0800,20.8
cats_1914,climate_1,2035-01-01T11:00:00.000000-0800,0.3015
cats_1915,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1916,climate_1,2035-01-01T11:00:00.000000-0800,3.51
cats_1917,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1918,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1919,climate_1,2035-01-01T11:00:00.000000-0800,14.370399999999998
cats_1920,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1921,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1922,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1923,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1924,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1925,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1926,climate_1,2035-01-01T11:00:00.000000-0800,0.306
cats_1927,climate_1,2035-01-01T11:00:00.000000-0800,0.504
cats_1928,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1929,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1930,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1931,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1932,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1933,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1934,climate_1,2035-01-01T11:00:00.000000-0800,0.4752
cats_1935,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1936,climate_1,2035-01-01T11:00:00.000000-0800,1.564
cats_1937,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1938,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1939,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1940,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1941,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1942,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1943,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1944,climate_1,2035-01-01T11:00:00.000000-0800,1.008
cats_1945,climate_1,2035-01-01T11:00:00.000000-0800,0.75
cats_1946,climate_1,2035-01-01T11:00:00.000000-0800,0.792
cats_1947,climate_1,2035-01-01T11:00:00.000000-0800,34.034
cats_1948,climate_1,2035-01-01T11:00:00.000000-0800,0.306
cats_1949,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1950,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1951,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1952,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1953,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1954,climate_1,2035-01-01T11:00:00.000000-0800,0.008
cats_1955,climate_1,2035-01-01T11:00:00.000000-0800,0.007
cats_1956,climate_1,2035-01-01T11:00:00.000000-0800,0.452
cats_1957,climate_1,2035-01-01T11:00:00.000000-0800,0.452
cats_1958,climate_1,2035-01-01T11:00:00.000000-0800,0.9328
cats_1959,climate_1,2035-01-01T11:00:00.000000-0800,0.9328
cats_1960,climate_1,2035-01-01T11:00:00.000000-0800,1.1077
cats_1961,climate_1,2035-01-01T11:00:00.000000-0800,4.212
cats_1962,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1963,climate_1,2035-01-01T11:00:00.000000-0800,0.8280000000000001
cats_1964,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1965,climate_1,2035-01-01T11:00:00.000000-0800,0.1188
cats_1966,climate_1,2035-01-01T11:00:00.000000-0800,0.99
cats_1967,climate_1,2035-01-01T11:00:00.000000-0800,0.416
cats_1968,climate_1,2035-01-01T11:00:00.000000-0800,0.027
cats_1969,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1970,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1971,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1972,climate_1,2035-01-01T11:00:00.000000-0800,0.6555
cats_1973,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1974,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1975,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1976,climate_1,2035-01-01T11:00:00.000000-0800,0.0162
cats_1977,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1978,climate_1,2035-01-01T11:00:00.000000-0800,0.0162
cats_1979,climate_1,2035-01-01T11:00:00.000000-0800,1.287
cats_1980,climate_1,2035-01-01T11:00:00.000000-0800,0.43200000000000005
cats_1981,climate_1,2035-01-01T11:00:00.000000-0800,0.21600000000000003
cats_1982,climate_1,2035-01-01T11:00:00.000000-0800,0.0756
cats_1983,climate_1,2035-01-01T11:00:00.000000-0800,0.0756
cats_1984,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1985,climate_1,2035-01-01T11:00:00.000000-0800,0.07200000000000001
cats_1986,climate_1,2035-01-01T11:00:00.000000-0800,0.0
cats_1987,climate_1,2035-01-01T11:00:00.000000-0800,1.1400000000000001
cats_1988,climate_1,2035-01-01T11:00:00.000000-0800,0.24
cats_913,climate_1,2035-01-01T12:00:00.000000-0800,7.6
cats_914,climate_1,2035-01-01T12:00:00.000000-0800,5.244000000000001
cats_915,climate_1,2035-01-01T12:00:00.000000-0800,0.0396
cats_916,climate_1,2035-01-01T12:00:00.000000-0800,0.1188
cats_917,climate_1,2035-01-01T12:00:00.000000-0800,0.1188
cats_918,climate_1,2035-01-01T12:00:00.000000-0800,0.0396
cats_919,climate_1,2035-01-01T12:00:00.000000-0800,1.6700000000000002
cats_920,climate_1,2035-01-01T12:00:00.000000-0800,0.164
cats_921,climate_1,2035-01-01T12:00:00.000000-0800,0.164
cats_922,climate_1,2035-01-01T12:00:00.000000-0800,0.185
cats_923,climate_1,2035-01-01T12:00:00.000000-0800,0.185
cats_924,climate_1,2035-01-01T12:00:00.000000-0800,0.1284
cats_925,climate_1,2035-01-01T12:00:00.000000-0800,0.1284
cats_926,climate_1,2035-01-01T12:00:00.000000-0800,0.1284
cats_927,climate_1,2035-01-01T12:00:00.000000-0800,0.1284
cats_928,climate_1,2035-01-01T12:00:00.000000-0800,0.324
cats_929,climate_1,2035-01-01T12:00:00.000000-0800,0.1968
cats_930,climate_1,2035-01-01T12:00:00.000000-0800,0.1968
cats_931,climate_1,2035-01-01T12:00:00.000000-0800,0.1968
cats_932,climate_1,2035-01-01T12:00:00.000000-0800,0.1968
cats_933,climate_1,2035-01-01T12:00:00.000000-0800,45.854
cats_934,climate_1,2035-01-01T12:00:00.000000-0800,29.3284
cats_935,climate_1,2035-01-01T12:00:00.000000-0800,15.572199999999999
cats_936,climate_1,2035-01-01T12:00:00.000000-0800,9.051
cats_937,climate_1,2035-01-01T12:00:00.000000-0800,0.172
cats_938,climate_1,2035-01-01T12:00:00.000000-0800,0.172
cats_939,climate_1,2035-01-01T12:00:00.000000-0800,0.399
cats_940,climate_1,2035-01-01T12:00:00.000000-0800,0.331
cats_941,climate_1,2035-01-01T12:00:00.000000-0800,0.316
cats_942,climate_1,2035-01-01T12:00:00.000000-0800,0.432
cats_943,climate_1,2035-01-01T12:00:00.000000-0800,0.369
cats_944,climate_1,2035-01-01T12:00:00.000000-0800,0.399
cats_945,climate_1,2035-01-01T12:00:00.000000-0800,0.334
cats_946,climate_1,2035-01-01T12:00:00.000000-0800,0.432
cats_947,climate_1,2035-01-01T12:00:00.000000-0800,0.408
cats_948,climate_1,2035-01-01T12:00:00.000000-0800,0.662
cats_949,climate_1,2035-01-01T12:00:00.000000-0800,0.1965
cats_950,climate_1,2035-01-01T12:00:00.000000-0800,0.1965
cats_951,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_952,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_953,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_954,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_955,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_956,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_957,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_958,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_959,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_960,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_961,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_962,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_963,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_964,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_965,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_966,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_967,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_968,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_969,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_970,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_971,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_972,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_973,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_974,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_975,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_976,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_977,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_978,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_979,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_980,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_981,climate_1,2035-01-01T12:00:00.000000-0800,0.194
cats_982,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_983,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_984,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_985,climate_1,2035-01-01T12:00:00.000000-0800,0.2
cats_986,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_987,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_988,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_989,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_990,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_991,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_992,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_993,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_994,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_995,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_996,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_997,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_998,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_999,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_1000,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_1001,climate_1,2035-01-01T12:00:00.000000-0800,0.195
cats_1002,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1003,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1004,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1005,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1006,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1007,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1008,climate_1,2035-01-01T12:00:00.000000-0800,0.1995
cats_1009,climate_1,2035-01-01T12:00:00.000000-0800,0.427
cats_1010,climate_1,2035-01-01T12:00:00.000000-0800,27.852
cats_1011,climate_1,2035-01-01T12:00:00.000000-0800,2.8899999999999997
cats_1012,climate_1,2035-01-01T12:00:00.000000-0800,3.791
cats_1013,climate_1,2035-01-01T12:00:00.000000-0800,0.782
cats_1014,climate_1,2035-01-01T12:00:00.000000-0800,0.392
cats_1015,climate_1,2035-01-01T12:00:00.000000-0800,0.43679999999999997
cats_1016,climate_1,2035-01-01T12:00:00.000000-0800,0.4092
cats_1017,climate_1,2035-01-01T12:00:00.000000-0800,46.34
cats_1018,climate_1,2035-01-01T12:00:00.000000-0800,2.184
cats_1019,climate_1,2035-01-01T12:00:00.000000-0800,7.279999999999999
cats_1020,climate_1,2035-01-01T12:00:00.000000-0800,6.9159999999999995
cats_1021,climate_1,2035-01-01T12:00:00.000000-0800,106.76599999999999
cats_1022,climate_1,2035-01-01T12:00:00.000000-0800,0.316
cats_1023,climate_1,2035-01-01T12:00:00.000000-0800,10.7882
cats_1024,climate_1,2035-01-01T12:00:00.000000-0800,7.014
cats_1025,climate_1,2035-01-01T12:00:00.000000-0800,28.891000000000002
cats_1026,climate_1,2035-01-01T12:00:00.000000-0800,23.380000000000003
cats_1027,climate_1,2035-01-01T12:00:00.000000-0800,13.360000000000001
cats_1028,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1029,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1030,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1031,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1032,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1033,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1034,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1035,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1036,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1037,climate_1,2035-01-01T12:00:00.000000-0800,0.1615
cats_1038,climate_1,2035-01-01T12:00:00.000000-0800,10.738
cats_1039,climate_1,2035-01-01T12:00:00.000000-0800,56.716
cats_1040,climate_1,2035-01-01T12:00:00.000000-0800,57.398199999999996
cats_1041,climate_1,2035-01-01T12:00:00.000000-0800,6.54
cats_1042,climate_1,2035-01-01T12:00:00.000000-0800,4.8
cats_1043,climate_1,2035-01-01T12:00:00.000000-0800,4.8
cats_1044,climate_1,2035-01-01T12:00:00.000000-0800,0.329
cats_1045,climate_1,2035-01-01T12:00:00.000000-0800,3.12
cats_1046,climate_1,2035-01-01T12:00:00.000000-0800,6.24
cats_1047,climate_1,2035-01-01T12:00:00.000000-0800,6.4
cats_1048,climate_1,2035-01-01T12:00:00.000000-0800,0.181
cats_1049,climate_1,2035-01-01T12:00:00.000000-0800,0.181
cats_1050,climate_1,2035-01-01T12:00:00.000000-0800,0.181
cats_1051,climate_1,2035-01-01T12:00:00.000000-0800,0.181
cats_1052,climate_1,2035-01-01T12:00:00.000000-0800,0.181
cats_1053,climate_1,2035-01-01T12:00:00.000000-0800,1.4355
cats_1054,climate_1,2035-01-01T12:00:00.000000-0800,0.2907
cats_1055,climate_1,2035-01-01T12:00:00.000000-0800,0.1292
cats_1056,climate_1,2035-01-01T12:00:00.000000-0800,0.156
cats_1057,climate_1,2035-01-01T12:00:00.000000-0800,0.156
cats_1058,climate_1,2035-01-01T12:00:00.000000-0800,21.18
cats_1059,climate_1,2035-01-01T12:00:00.000000-0800,7.3
cats_1060,climate_1,2035-01-01T12:00:00.000000-0800,0.37070000000000003
cats_1061,climate_1,2035-01-01T12:00:00.000000-0800,0.5385
cats_1062,climate_1,2035-01-01T12:00:00.000000-0800,5.712000000000001
cats_1063,climate_1,2035-01-01T12:00:00.000000-0800,0.9744
cats_1064,climate_1,2035-01-01T12:00:00.000000-0800,0.9744
