generator,timepoint,DispatchGen_MW
cats_31,2035-01-01T11:00:00.000000-0800,25.400000000000006
cats_32,2035-01-01T11:00:00.000000-0800,55.099999999999994
cats_33,2035-01-01T11:00:00.000000-0800,57.4
cats_34,2035-01-01T11:00:00.000000-0800,0.0
cats_35,2035-01-01T11:00:00.000000-0800,0.0
cats_36,2035-01-01T11:00:00.000000-0800,0.0
cats_37,2035-01-01T11:00:00.000000-0800,0.0
cats_38,2035-01-01T11:00:00.000000-0800,0.0
cats_39,2035-01-01T11:00:00.000000-0800,0.0
cats_40,2035-01-01T11:00:00.000000-0800,0.0
cats_41,2035-01-01T11:00:00.000000-0800,0.0
cats_42,2035-01-01T11:00:00.000000-0800,0.0
cats_43,2035-01-01T11:00:00.000000-0800,0.0
cats_44,2035-01-01T11:00:00.000000-0800,0.0
cats_45,2035-01-01T11:00:00.000000-0800,0.0
cats_46,2035-01-01T11:00:00.000000-0800,0.0
cats_47,2035-01-01T11:00:00.000000-0800,0.0
cats_48,2035-01-01T11:00:00.000000-0800,230.0
cats_49,2035-01-01T11:00:00.000000-0800,46.48095437987939
cats_50,2035-01-01T11:00:00.000000-0800,0.0
cats_51,2035-01-01T11:00:00.000000-0800,0.0
cats_52,2035-01-01T11:00:00.000000-0800,0.0
cats_53,2035-01-01T11:00:00.000000-0800,0.0
cats_54,2035-01-01T11:00:00.000000-0800,0.0
cats_55,2035-01-01T11:00:00.000000-0800,0.0
cats_56,2035-01-01T11:00:00.000000-0800,230.0
cats_57,2035-01-01T11:00:00.000000-0800,264.3
cats_58,2035-01-01T11:00:00.000000-0800,0.0
cats_59,2035-01-01T11:00:00.000000-0800,0.0
cats_60,2035-01-01T11:00:00.000000-0800,0.0
cats_61,2035-01-01T11:00:00.000000-0800,0.0
cats_62,2035-01-01T11:00:00.000000-0800,0.0
cats_63,2035-01-01T11:00:00.000000-0800,0.0
cats_64,2035-01-01T11:00:00.000000-0800,0.0
cats_65,2035-01-01T11:00:00.000000-0800,60.5
cats_66,2035-01-01T11:00:00.000000-0800,182.8
cats_67,2035-01-01T11:00:00.000000-0800,182.8
cats_68,2035-01-01T11:00:00.000000-0800,264.4
cats_69,2035-01-01T11:00:00.000000-0800,28.8
cats_70,2035-01-01T11:00:00.000000-0800,28.8
cats_71,2035-01-01T11:00:00.000000-0800,10.84753088843993
cats_72,2035-01-01T11:00:00.000000-0800,60.5
cats_73,2035-01-01T11:00:00.000000-0800,71.0
cats_74,2035-01-01T11:00:00.000000-0800,16.0
cats_75,2035-01-01T11:00:00.000000-0800,77.0
cats_76,2035-01-01T11:00:00.000000-0800,0.0
cats_77,2035-01-01T11:00:00.000000-0800,0.0
cats_78,2035-01-01T11:00:00.000000-0800,0.0
cats_79,2035-01-01T11:00:00.000000-0800,0.0
cats_80,2035-01-01T11:00:00.000000-0800,0.0
cats_81,2035-01-01T11:00:00.000000-0800,0.0
cats_82,2035-01-01T11:00:00.000000-0800,32.3
cats_83,2035-01-01T11:00:00.000000-0800,6.842716563130715
cats_84,2035-01-01T11:00:00.000000-0800,3.9
cats_85,2035-01-01T11:00:00.000000-0800,3.9
cats_86,2035-01-01T11:00:00.000000-0800,0.0
cats_87,2035-01-01T11:00:00.000000-0800,0.0
cats_88,2035-01-01T11:00:00.000000-0800,0.0
cats_89,2035-01-01T11:00:00.000000-0800,0.0
cats_90,2035-01-01T11:00:00.000000-0800,0.0
cats_91,2035-01-01T11:00:00.000000-0800,0.0
cats_92,2035-01-01T11:00:00.000000-0800,0.0
cats_93,2035-01-01T11:00:00.000000-0800,0.0
cats_94,2035-01-01T11:00:00.000000-0800,0.0
cats_95,2035-01-01T11:00:00.000000-0800,0.0
cats_96,2035-01-01T11:00:00.000000-0800,0.0
cats_97,2035-01-01T11:00:00.000000-0800,0.0
cats_98,2035-01-01T11:00:00.000000-0800,0.0
cats_99,2035-01-01T11:00:00.000000-0800,0.0
cats_100,2035-01-01T11:00:00.000000-0800,0.0
cats_101,2035-01-01T11:00:00.000000-0800,0.0
cats_102,2035-01-01T11:00:00.000000-0800,48.784525127181304
cats_103,2035-01-01T11:00:00.000000-0800,0.0
cats_104,2035-01-01T11:00:00.000000-0800,0.0
cats_105,2035-01-01T11:00:00.000000-0800,0.0
cats_106,2035-01-01T11:00:00.000000-0800,0.0
cats_107,2035-01-01T11:00:00.000000-0800,0.0
cats_108,2035-01-01T11:00:00.000000-0800,2.7095305462478123
cats_109,2035-01-01T11:00:00.000000-0800,17.5
cats_110,2035-01-01T11:00:00.000000-0800,54.0
cats_111,2035-01-01T11:00:00.000000-0800,49.8
cats_112,2035-01-01T11:00:00.000000-0800,24.145134198748053
cats_113,2035-01-01T11:00:00.000000-0800,49.8
cats_114,2035-01-01T11:00:00.000000-0800,0.0
cats_115,2035-01-01T11:00:00.000000-0800,118.7
cats_116,2035-01-01T11:00:00.000000-0800,55.2
cats_117,2035-01-01T11:00:00.000000-0800,0.0
cats_118,2035-01-01T11:00:00.000000-0800,5.544961949039722
cats_119,2035-01-01T11:00:00.000000-0800,58.0
cats_120,2035-01-01T11:00:00.000000-0800,90.0
cats_121,2035-01-01T11:00:00.000000-0800,40.0
cats_122,2035-01-01T11:00:00.000000-0800,0.0
cats_123,2035-01-01T11:00:00.000000-0800,0.0
cats_124,2035-01-01T11:00:00.000000-0800,0.0
cats_125,2035-01-01T11:00:00.000000-0800,0.0
cats_126,2035-01-01T11:00:00.000000-0800,0.0
cats_127,2035-01-01T11:00:00.000000-0800,0.0
cats_128,2035-01-01T11:00:00.000000-0800,0.0
cats_129,2035-01-01T11:00:00.000000-0800,0.0
cats_130,2035-01-01T11:00:00.000000-0800,0.0
cats_131,2035-01-01T11:00:00.000000-0800,0.0
cats_132,2035-01-01T11:00:00.000000-0800,0.0
cats_133,2035-01-01T11:00:00.000000-0800,10.5
cats_134,2035-01-01T11:00:00.000000-0800,2.5
cats_135,2035-01-01T11:00:00.000000-0800,90.8
cats_136,2035-01-01T11:00:00.000000-0800,36.08841287971274
cats_137,2035-01-01T11:00:00.000000-0800,0.0
cats_138,2035-01-01T11:00:00.000000-0800,0.0
cats_139,2035-01-01T11:00:00.000000-0800,0.0
cats_140,2035-01-01T11:00:00.000000-0800,0.0
cats_141,2035-01-01T11:00:00.000000-0800,0.0
cats_142,2035-01-01T11:00:00.000000-0800,0.0
cats_143,2035-01-01T11:00:00.000000-0800,0.0
cats_144,2035-01-01T11:00:00.000000-0800,0.0
cats_145,2035-01-01T11:00:00.000000-0800,0.0
cats_146,2035-01-01T11:00:00.000000-0800,0.0
cats_147,2035-01-01T11:00:00.000000-0800,0.0
cats_148,2035-01-01T11:00:00.000000-0800,0.0
cats_149,2035-01-01T11:00:00.000000-0800,0.0
cats_150,2035-01-01T11:00:00.000000-0800,0.0
cats_151,2035-01-01T11:00:00.000000-0800,6.0
cats_152,2035-01-01T11:00:00.000000-0800,45.25474770825822
cats_153,2035-01-01T11:00:00.000000-0800,0.0
cats_154,2035-01-01T11:00:00.000000-0800,0.0
cats_155,2035-01-01T11:00:00.000000-0800,0.0
cats_156,2035-01-01T11:00:00.000000-0800,0.0
cats_157,2035-01-01T11:00:00.000000-0800,0.0
cats_158,2035-01-01T11:00:00.000000-0800,0.0
cats_159,2035-01-01T11:00:00.000000-0800,3.7358859794532817
cats_160,2035-01-01T11:00:00.000000-0800,0.0
cats_161,2035-01-01T11:00:00.000000-0800,0.0
cats_162,2035-01-01T11:00:00.000000-0800,0.0
cats_163,2035-01-01T11:00:00.000000-0800,4.4
cats_164,2035-01-01T11:00:00.000000-0800,0.0
cats_165,2035-01-01T11:00:00.000000-0800,0.0
cats_166,2035-01-01T11:00:00.000000-0800,0.0
cats_167,2035-01-01T11:00:00.000000-0800,0.0
cats_168,2035-01-01T11:00:00.000000-0800,0.0
cats_169,2035-01-01T11:00:00.000000-0800,0.0
cats_170,2035-01-01T11:00:00.000000-0800,0.0
cats_171,2035-01-01T11:00:00.000000-0800,0.0
cats_172,2035-01-01T11:00:00.000000-0800,0.0
cats_173,2035-01-01T11:00:00.000000-0800,0.0
cats_174,2035-01-01T11:00:00.000000-0800,0.0
cats_175,2035-01-01T11:00:00.000000-0800,0.0
cats_176,2035-01-01T11:00:00.000000-0800,0.0
cats_177,2035-01-01T11:00:00.000000-0800,0.0
cats_178,2035-01-01T11:00:00.000000-0800,0.0
cats_179,2035-01-01T11:00:00.000000-0800,0.0
cats_180,2035-01-01T11:00:00.000000-0800,0.0
cats_181,2035-01-01T11:00:00.000000-0800,0.0
cats_182,2035-01-01T11:00:00.000000-0800,0.0
cats_183,2035-01-01T11:00:00.000000-0800,0.0
cats_184,2035-01-01T11:00:00.000000-0800,0.0
cats_185,2035-01-01T11:00:00.000000-0800,0.0
cats_186,2035-01-01T11:00:00.000000-0800,0.0
cats_187,2035-01-01T11:00:00.000000-0800,0.0
cats_188,2035-01-01T11:00:00.000000-0800,0.0
cats_189,2035-01-01T11:00:00.000000-0800,0.0
cats_190,2035-01-01T11:00:00.000000-0800,0.0
cats_191,2035-01-01T11:00:00.000000-0800,1.2
cats_192,2035-01-01T11:00:00.000000-0800,0.0
cats_193,2035-01-01T11:00:00.000000-0800,0.0
cats_194,2035-01-01T11:00:00.000000-0800,0.0
cats_195,2035-01-01T11:00:00.000000-0800,0.0
cats_196,2035-01-01T11:00:00.000000-0800,0.0
cats_197,2035-01-01T11:00:00.000000-0800,0.0
cats_198,2035-01-01T11:00:00.000000-0800,0.0
cats_199,2035-01-01T11:00:00.000000-0800,0.0
cats_200,2035-01-01T11:00:00.000000-0800,0.0
cats_201,2035-01-01T11:00:00.000000-0800,0.0
cats_202,2035-01-01T11:00:00.000000-0800,0.0
cats_203,2035-01-01T11:00:00.000000-0800,0.0
cats_204,2035-01-01T11:00:00.000000-0800,23.0
cats_205,2035-01-01T11:00:00.000000-0800,5.5
cats_206,2035-01-01T11:00:00.000000-0800,23.5
cats_207,2035-01-01T11:00:00.000000-0800,7.3
cats_208,2035-01-01T11:00:00.000000-0800,0.0
cats_209,2035-01-01T11:00:00.000000-0800,0.0
cats_210,2035-01-01T11:00:00.000000-0800,0.0
cats_211,2035-01-01T11:00:00.000000-0800,5.3
cats_212,2035-01-01T11:00:00.000000-0800,0.9999999999999999
cats_213,2035-01-01T11:00:00.000000-0800,0.4
cats_214,2035-01-01T11:00:00.000000-0800,1.4
cats_215,2035-01-01T11:00:00.000000-0800,14.5
cats_216,2035-01-01T11:00:00.000000-0800,14.5
cats_217,2035-01-01T11:00:00.000000-0800,14.0
cats_218,2035-01-01T11:00:00.000000-0800,0.0
cats_219,2035-01-01T11:00:00.000000-0800,0.0
cats_220,2035-01-01T11:00:00.000000-0800,0.0
cats_221,2035-01-01T11:00:00.000000-0800,0.0
cats_222,2035-01-01T11:00:00.000000-0800,0.0
cats_223,2035-01-01T11:00:00.000000-0800,0.0
cats_224,2035-01-01T11:00:00.000000-0800,0.0
cats_225,2035-01-01T11:00:00.000000-0800,0.0
cats_226,2035-01-01T11:00:00.000000-0800,0.0
cats_227,2035-01-01T11:00:00.000000-0800,0.0
cats_228,2035-01-01T11:00:00.000000-0800,0.0
cats_229,2035-01-01T11:00:00.000000-0800,0.0
cats_230,2035-01-01T11:00:00.000000-0800,0.0
cats_231,2035-01-01T11:00:00.000000-0800,0.0
cats_232,2035-01-01T11:00:00.000000-0800,0.0
cats_233,2035-01-01T11:00:00.000000-0800,0.0
cats_234,2035-01-01T11:00:00.000000-0800,0.0
cats_235,2035-01-01T11:00:00.000000-0800,0.0
cats_236,2035-01-01T11:00:00.000000-0800,0.0
cats_237,2035-01-01T11:00:00.000000-0800,0.0
cats_238,2035-01-01T11:00:00.000000-0800,0.0
cats_239,2035-01-01T11:00:00.000000-0800,0.0
cats_240,2035-01-01T11:00:00.000000-0800,0.0
cats_241,2035-01-01T11:00:00.000000-0800,0.0
cats_242,2035-01-01T11:00:00.000000-0800,0.0
cats_243,2035-01-01T11:00:00.000000-0800,0.0
cats_244,2035-01-01T11:00:00.000000-0800,0.0
cats_245,2035-01-01T11:00:00.000000-0800,0.0
cats_246,2035-01-01T11:00:00.000000-0800,0.0
cats_247,2035-01-01T11:00:00.000000-0800,0.0
cats_248,2035-01-01T11:00:00.000000-0800,0.0
cats_249,2035-01-01T11:00:00.000000-0800,0.0
cats_250,2035-01-01T11:00:00.000000-0800,9.955617502550206
cats_251,2035-01-01T11:00:00.000000-0800,0.0
cats_252,2035-01-01T11:00:00.000000-0800,0.0
cats_253,2035-01-01T11:00:00.000000-0800,0.0
cats_254,2035-01-01T11:00:00.000000-0800,0.0
cats_255,2035-01-01T11:00:00.000000-0800,0.0
cats_256,2035-01-01T11:00:00.000000-0800,0.0
cats_257,2035-01-01T11:00:00.000000-0800,0.0
cats_258,2035-01-01T11:00:00.000000-0800,0.0
cats_259,2035-01-01T11:00:00.000000-0800,0.0
cats_260,2035-01-01T11:00:00.000000-0800,3.5
cats_261,2035-01-01T11:00:00.000000-0800,3.5
cats_262,2035-01-01T11:00:00.000000-0800,40.0
cats_263,2035-01-01T11:00:00.000000-0800,40.0
cats_264,2035-01-01T11:00:00.000000-0800,222.9262689306326
cats_265,2035-01-01T11:00:00.000000-0800,0.0
cats_266,2035-01-01T11:00:00.000000-0800,0.0
cats_267,2035-01-01T11:00:00.000000-0800,0.0
cats_268,2035-01-01T11:00:00.000000-0800,289.0
cats_269,2035-01-01T11:00:00.000000-0800,289.0
cats_270,2035-01-01T11:00:00.000000-0800,289.0
cats_271,2035-01-01T11:00:00.000000-0800,289.0
cats_272,2035-01-01T11:00:00.000000-0800,0.0
cats_273,2035-01-01T11:00:00.000000-0800,0.0
cats_274,2035-01-01T11:00:00.000000-0800,0.0
cats_275,2035-01-01T11:00:00.000000-0800,0.0
cats_276,2035-01-01T11:00:00.000000-0800,198.9
cats_277,2035-01-01T11:00:00.000000-0800,39.10000000000005
cats_278,2035-01-01T11:00:00.000000-0800,0.0
cats_279,2035-01-01T11:00:00.000000-0800,182.0
cats_280,2035-01-01T11:00:00.000000-0800,182.0
cats_281,2035-01-01T11:00:00.000000-0800,227.0
cats_282,2035-01-01T11:00:00.000000-0800,0.0
cats_283,2035-01-01T11:00:00.000000-0800,0.0
cats_284,2035-01-01T11:00:00.000000-0800,0.0
cats_285,2035-01-01T11:00:00.000000-0800,0.0
cats_286,2035-01-01T11:00:00.000000-0800,198.9
cats_287,2035-01-01T11:00:00.000000-0800,106.43378418156368
cats_288,2035-01-01T11:00:00.000000-0800,290.7
cats_289,2035-01-01T11:00:00.000000-0800,200.0
cats_290,2035-01-01T11:00:00.000000-0800,200.0
cats_291,2035-01-01T11:00:00.000000-0800,235.0
cats_292,2035-01-01T11:00:00.000000-0800,199.0
cats_293,2035-01-01T11:00:00.000000-0800,199.0
cats_294,2035-01-01T11:00:00.000000-0800,225.0
cats_295,2035-01-01T11:00:00.000000-0800,0.0
cats_296,2035-01-01T11:00:00.000000-0800,0.0
cats_297,2035-01-01T11:00:00.000000-0800,0.0
cats_298,2035-01-01T11:00:00.000000-0800,0.0
cats_299,2035-01-01T11:00:00.000000-0800,0.0
cats_300,2035-01-01T11:00:00.000000-0800,173.0
cats_301,2035-01-01T11:00:00.000000-0800,149.9999999999999
cats_302,2035-01-01T11:00:00.000000-0800,173.0
cats_303,2035-01-01T11:00:00.000000-0800,333.0
cats_304,2035-01-01T11:00:00.000000-0800,0.0
cats_305,2035-01-01T11:00:00.000000-0800,0.0
cats_306,2035-01-01T11:00:00.000000-0800,0.0
cats_307,2035-01-01T11:00:00.000000-0800,0.0
cats_308,2035-01-01T11:00:00.000000-0800,0.0
cats_309,2035-01-01T11:00:00.000000-0800,0.0
cats_310,2035-01-01T11:00:00.000000-0800,0.0
cats_311,2035-01-01T11:00:00.000000-0800,47.0
cats_312,2035-01-01T11:00:00.000000-0800,0.0
cats_313,2035-01-01T11:00:00.000000-0800,47.0
cats_314,2035-01-01T11:00:00.000000-0800,168.0
cats_315,2035-01-01T11:00:00.000000-0800,168.0
cats_316,2035-01-01T11:00:00.000000-0800,168.0
cats_317,2035-01-01T11:00:00.000000-0800,185.0
cats_318,2035-01-01T11:00:00.000000-0800,90.0
cats_319,2035-01-01T11:00:00.000000-0800,0.0
cats_320,2035-01-01T11:00:00.000000-0800,0.0
cats_321,2035-01-01T11:00:00.000000-0800,0.0
cats_322,2035-01-01T11:00:00.000000-0800,31.08298479665362
cats_323,2035-01-01T11:00:00.000000-0800,0.0
cats_324,2035-01-01T11:00:00.000000-0800,45.0
cats_325,2035-01-01T11:00:00.000000-0800,45.0
cats_326,2035-01-01T11:00:00.000000-0800,0.0
cats_327,2035-01-01T11:00:00.000000-0800,0.0
cats_328,2035-01-01T11:00:00.000000-0800,45.0
cats_329,2035-01-01T11:00:00.000000-0800,45.0
cats_330,2035-01-01T11:00:00.000000-0800,45.0
cats_331,2035-01-01T11:00:00.000000-0800,0.0
cats_332,2035-01-01T11:00:00.000000-0800,0.0
cats_333,2035-01-01T11:00:00.000000-0800,0.0
cats_334,2035-01-01T11:00:00.000000-0800,0.0
cats_335,2035-01-01T11:00:00.000000-0800,47.0
cats_336,2035-01-01T11:00:00.000000-0800,0.0
cats_337,2035-01-01T11:00:00.000000-0800,0.0
cats_338,2035-01-01T11:00:00.000000-0800,0.0
cats_339,2035-01-01T11:00:00.000000-0800,0.0
cats_340,2035-01-01T11:00:00.000000-0800,0.0
cats_341,2035-01-01T11:00:00.000000-0800,0.0
cats_342,2035-01-01T11:00:00.000000-0800,0.0
cats_343,2035-01-01T11:00:00.000000-0800,0.0
cats_344,2035-01-01T11:00:00.000000-0800,0.0
cats_345,2035-01-01T11:00:00.000000-0800,0.0
cats_346,2035-01-01T11:00:00.000000-0800,0.0
cats_347,2035-01-01T11:00:00.000000-0800,0.0
cats_348,2035-01-01T11:00:00.000000-0800,60.5
cats_349,2035-01-01T11:00:00.000000-0800,0.0
cats_350,2035-01-01T11:00:00.000000-0800,0.0
cats_351,2035-01-01T11:00:00.000000-0800,0.0
cats_352,2035-01-01T11:00:00.000000-0800,0.0
cats_353,2035-01-01T11:00:00.000000-0800,165.0
cats_354,2035-01-01T11:00:00.000000-0800,165.0
cats_355,2035-01-01T11:00:00.000000-0800,229.0
cats_356,2035-01-01T11:00:00.000000-0800,50.0
cats_357,2035-01-01T11:00:00.000000-0800,50.0
cats_358,2035-01-01T11:00:00.000000-0800,54.0
cats_359,2035-01-01T11:00:00.000000-0800,0.0
cats_360,2035-01-01T11:00:00.000000-0800,0.0
cats_361,2035-01-01T11:00:00.000000-0800,0.0
cats_362,2035-01-01T11:00:00.000000-0800,0.0
cats_363,2035-01-01T11:00:00.000000-0800,198.9
cats_364,2035-01-01T11:00:00.000000-0800,178.73042880473216
cats_365,2035-01-01T11:00:00.000000-0800,0.0
cats_366,2035-01-01T11:00:00.000000-0800,94.9
cats_367,2035-01-01T11:00:00.000000-0800,64.35174990954742
cats_368,2035-01-01T11:00:00.000000-0800,110.8
cats_369,2035-01-01T11:00:00.000000-0800,0.0
cats_370,2035-01-01T11:00:00.000000-0800,0.0
cats_371,2035-01-01T11:00:00.000000-0800,0.0
cats_372,2035-01-01T11:00:00.000000-0800,0.0
cats_373,2035-01-01T11:00:00.000000-0800,0.0
cats_374,2035-01-01T11:00:00.000000-0800,0.0
cats_375,2035-01-01T11:00:00.000000-0800,0.0
cats_376,2035-01-01T11:00:00.000000-0800,39.66187627444124
cats_377,2035-01-01T11:00:00.000000-0800,0.0
cats_378,2035-01-01T11:00:00.000000-0800,50.0
cats_379,2035-01-01T11:00:00.000000-0800,50.0
cats_380,2035-01-01T11:00:00.000000-0800,48.0
cats_381,2035-01-01T11:00:00.000000-0800,48.0
cats_382,2035-01-01T11:00:00.000000-0800,10.0
cats_383,2035-01-01T11:00:00.000000-0800,10.0
cats_384,2035-01-01T11:00:00.000000-0800,10.0
cats_385,2035-01-01T11:00:00.000000-0800,10.0
cats_386,2035-01-01T11:00:00.000000-0800,0.0
cats_387,2035-01-01T11:00:00.000000-0800,0.0
cats_388,2035-01-01T11:00:00.000000-0800,0.0
cats_389,2035-01-01T11:00:00.000000-0800,0.0
cats_390,2035-01-01T11:00:00.000000-0800,0.0
cats_391,2035-01-01T11:00:00.000000-0800,0.0
cats_392,2035-01-01T11:00:00.000000-0800,0.0
cats_393,2035-01-01T11:00:00.000000-0800,0.0
cats_394,2035-01-01T11:00:00.000000-0800,0.0
cats_395,2035-01-01T11:00:00.000000-0800,0.0
cats_396,2035-01-01T11:00:00.000000-0800,0.0
cats_397,2035-01-01T11:00:00.000000-0800,0.0
cats_398,2035-01-01T11:00:00.000000-0800,0.0
cats_399,2035-01-01T11:00:00.000000-0800,0.0
cats_400,2035-01-01T11:00:00.000000-0800,0.0
cats_401,2035-01-01T11:00:00.000000-0800,0.0
cats_402,2035-01-01T11:00:00.000000-0800,0.0
cats_403,2035-01-01T11:00:00.000000-0800,0.0
cats_404,2035-01-01T11:00:00.000000-0800,0.0
cats_405,2035-01-01T11:00:00.000000-0800,0.0
cats_406,2035-01-01T11:00:00.000000-0800,0.0
cats_407,2035-01-01T11:00:00.000000-0800,0.0
cats_408,2035-01-01T11:00:00.000000-0800,0.0
cats_409,2035-01-01T11:00:00.000000-0800,0.0
cats_410,2035-01-01T11:00:00.000000-0800,0.0
cats_411,2035-01-01T11:00:00.000000-0800,0.0
cats_412,2035-01-01T11:00:00.000000-0800,0.0
cats_413,2035-01-01T11:00:00.000000-0800,0.0
cats_414,2035-01-01T11:00:00.000000-0800,0.0
cats_415,2035-01-01T11:00:00.000000-0800,0.0
cats_416,2035-01-01T11:00:00.000000-0800,0.0
cats_417,2035-01-01T11:00:00.000000-0800,0.0
cats_418,2035-01-01T11:00:00.000000-0800,0.0
cats_419,2035-01-01T11:00:00.000000-0800,0.0
cats_420,2035-01-01T11:00:00.000000-0800,0.0
cats_421,2035-01-01T11:00:00.000000-0800,0.0
cats_422,2035-01-01T11:00:00.000000-0800,0.0
cats_423,2035-01-01T11:00:00.000000-0800,0.0
cats_424,2035-01-01T11:00:00.000000-0800,0.0
cats_425,2035-01-01T11:00:00.000000-0800,0.0
cats_426,2035-01-01T11:00:00.000000-0800,0.0
cats_427,2035-01-01T11:00:00.000000-0800,0.0
cats_428,2035-01-01T11:00:00.000000-0800,0.0
cats_429,2035-01-01T11:00:00.000000-0800,0.0
cats_430,2035-01-01T11:00:00.000000-0800,0.0
cats_431,2035-01-01T11:00:00.000000-0800,0.0
cats_432,2035-01-01T11:00:00.000000-0800,41.0
cats_433,2035-01-01T11:00:00.000000-0800,8.0
cats_434,2035-01-01T11:00:00.000000-0800,0.0
cats_435,2035-01-01T11:00:00.000000-0800,0.0
cats_436,2035-01-01T11:00:00.000000-0800,20.179114133259894
cats_437,2035-01-01T11:00:00.000000-0800,0.0
cats_438,2035-01-01T11:00:00.000000-0800,0.0
cats_439,2035-01-01T11:00:00.000000-0800,0.0
cats_440,2035-01-01T11:00:00.000000-0800,0.0
cats_441,2035-01-01T11:00:00.000000-0800,0.0
cats_442,2035-01-01T11:00:00.000000-0800,203.2
cats_443,2035-01-01T11:00:00.000000-0800,78.46193686553471
cats_444,2035-01-01T11:00:00.000000-0800,213.3
cats_445,2035-01-01T11:00:00.000000-0800,0.0
cats_446,2035-01-01T11:00:00.000000-0800,0.0
cats_447,2035-01-01T11:00:00.000000-0800,0.0
cats_448,2035-01-01T11:00:00.000000-0800,0.0
cats_449,2035-01-01T11:00:00.000000-0800,0.0
cats_450,2035-01-01T11:00:00.000000-0800,0.0
cats_451,2035-01-01T11:00:00.000000-0800,0.0
cats_452,2035-01-01T11:00:00.000000-0800,0.0
cats_453,2035-01-01T11:00:00.000000-0800,0.0
cats_454,2035-01-01T11:00:00.000000-0800,0.0
cats_455,2035-01-01T11:00:00.000000-0800,0.0
cats_456,2035-01-01T11:00:00.000000-0800,0.0
cats_457,2035-01-01T11:00:00.000000-0800,0.0
cats_458,2035-01-01T11:00:00.000000-0800,0.0
cats_459,2035-01-01T11:00:00.000000-0800,50.0
cats_460,2035-01-01T11:00:00.000000-0800,50.0
cats_461,2035-01-01T11:00:00.000000-0800,50.0
cats_462,2035-01-01T11:00:00.000000-0800,50.0
cats_463,2035-01-01T11:00:00.000000-0800,0.0
cats_464,2035-01-01T11:00:00.000000-0800,0.0
cats_465,2035-01-01T11:00:00.000000-0800,0.0
cats_466,2035-01-01T11:00:00.000000-0800,0.0
cats_467,2035-01-01T11:00:00.000000-0800,0.0
cats_468,2035-01-01T11:00:00.000000-0800,0.0
cats_469,2035-01-01T11:00:00.000000-0800,0.0
cats_470,2035-01-01T11:00:00.000000-0800,0.0
cats_471,2035-01-01T11:00:00.000000-0800,0.0
cats_472,2035-01-01T11:00:00.000000-0800,0.0
cats_473,2035-01-01T11:00:00.000000-0800,0.0
cats_474,2035-01-01T11:00:00.000000-0800,0.0
cats_475,2035-01-01T11:00:00.000000-0800,0.0
cats_476,2035-01-01T11:00:00.000000-0800,0.0
cats_477,2035-01-01T11:00:00.000000-0800,0.0
cats_478,2035-01-01T11:00:00.000000-0800,0.0
cats_479,2035-01-01T11:00:00.000000-0800,0.0
cats_480,2035-01-01T11:00:00.000000-0800,0.0
cats_481,2035-01-01T11:00:00.000000-0800,0.0
cats_482,2035-01-01T11:00:00.000000-0800,0.0
cats_483,2035-01-01T11:00:00.000000-0800,0.0
cats_484,2035-01-01T11:00:00.000000-0800,0.0
cats_485,2035-01-01T11:00:00.000000-0800,0.0
cats_486,2035-01-01T11:00:00.000000-0800,0.0
cats_487,2035-01-01T11:00:00.000000-0800,0.0
cats_488,2035-01-01T11:00:00.000000-0800,0.0
cats_489,2035-01-01T11:00:00.000000-0800,34.17448832868173
cats_490,2035-01-01T11:00:00.000000-0800,12.5
cats_491,2035-01-01T11:00:00.000000-0800,0.0
cats_492,2035-01-01T11:00:00.000000-0800,0.0
cats_493,2035-01-01T11:00:00.000000-0800,0.0
cats_494,2035-01-01T11:00:00.000000-0800,0.0
cats_495,2035-01-01T11:00:00.000000-0800,0.0
cats_496,2035-01-01T11:00:00.000000-0800,0.0
cats_497,2035-01-01T11:00:00.000000-0800,0.0
cats_498,2035-01-01T11:00:00.000000-0800,198.0
cats_499,2035-01-01T11:00:00.000000-0800,67.2804962959916
cats_500,2035-01-01T11:00:00.000000-0800,0.0
cats_501,2035-01-01T11:00:00.000000-0800,70.7
cats_502,2035-01-01T11:00:00.000000-0800,0.0
cats_503,2035-01-01T11:00:00.000000-0800,0.0
cats_504,2035-01-01T11:00:00.000000-0800,0.0
cats_505,2035-01-01T11:00:00.000000-0800,0.0
cats_506,2035-01-01T11:00:00.000000-0800,0.0
cats_507,2035-01-01T11:00:00.000000-0800,0.0
cats_508,2035-01-01T11:00:00.000000-0800,60.38308385833232
cats_509,2035-01-01T11:00:00.000000-0800,4.6
cats_510,2035-01-01T11:00:00.000000-0800,0.0
cats_511,2035-01-01T11:00:00.000000-0800,0.0
cats_512,2035-01-01T11:00:00.000000-0800,0.0
cats_513,2035-01-01T11:00:00.000000-0800,0.0
cats_514,2035-01-01T11:00:00.000000-0800,0.0
cats_515,2035-01-01T11:00:00.000000-0800,0.0
cats_516,2035-01-01T11:00:00.000000-0800,0.0
cats_517,2035-01-01T11:00:00.000000-0800,0.0
cats_518,2035-01-01T11:00:00.000000-0800,0.0
cats_519,2035-01-01T11:00:00.000000-0800,0.0
cats_520,2035-01-01T11:00:00.000000-0800,0.0
cats_521,2035-01-01T11:00:00.000000-0800,0.0
cats_522,2035-01-01T11:00:00.000000-0800,0.0
cats_523,2035-01-01T11:00:00.000000-0800,0.0
cats_524,2035-01-01T11:00:00.000000-0800,0.0
cats_525,2035-01-01T11:00:00.000000-0800,0.0
