bus,bus_type,unused_node,voltage_kV
2089,PQ,FALSE,66
2090,PQ,FALSE,66
2091,PV,FALSE,66
2092,PQ,FALSE,66
2093,PQ,FALSE,66
2094,PQ,FALSE,66
2095,PQ,FALSE,66
2096,PQ,FALSE,66
2097,PQ,FALSE,66
2098,PQ,FALSE,66
2099,PQ,FALSE,66
2100,PQ,FALSE,66
2101,PQ,FALSE,66
2102,PQ,FALSE,66
2103,PQ,FALSE,66
2104,PQ,FALSE,230
2105,PQ,FALSE,66
2106,PQ,FALSE,230
2107,PV,FALSE,230
2108,PQ,FALSE,66
2109,PQ,FALSE,66
2110,PQ,FALSE,66
2111,PQ,FALSE,66
2112,PQ,FALSE,66
2113,PQ,FALSE,66
2114,PQ,FALSE,230
2115,PQ,FALSE,230
2116,PV,FALSE,230
2117,PV,FALSE,66
2118,PV,FALSE,66
2119,PQ,FALSE,66
2120,PQ,FALSE,66
2121,PQ,FALSE,230
2122,PQ,FALSE,115
2123,PQ,FALSE,66
2124,PQ,FALSE,115
2125,PQ,FALSE,66
2126,PV,FALSE,66
2127,PQ,FALSE,66
2128,PQ,FALSE,66
2129,PQ,FALSE,66
2130,PQ,FALSE,66
2131,PQ,FALSE,66
2132,PQ,FALSE,66
2133,PQ,FALSE,66
2134,PQ,FALSE,66
2135,PQ,FALSE,66
2136,PV,FALSE,66
2137,PQ,FALSE,66
2138,PQ,FALSE,66
2139,PQ,FALSE,66
2140,PQ,FALSE,66
2141,PQ,FALSE,66
2142,PQ,FALSE,66
2143,PQ,FALSE,66
2144,PQ,FALSE,66
2145,PQ,FALSE,66
2146,PQ,FALSE,66
2147,PQ,FALSE,66
2148,PQ,FALSE,115
2149,PQ,FALSE,115
2150,PQ,FALSE,66
2151,PQ,FALSE,115
2152,PQ,FALSE,66
2153,PQ,FALSE,66
2154,PV,FALSE,115
2155,PQ,FALSE,66
2156,PQ,FALSE,66
2157,PQ,FALSE,66
2158,PV,FALSE,66
2159,PQ,FALSE,66
2160,PQ,FALSE,230
2161,PQ,FALSE,66
2162,PQ,FALSE,66
2163,PQ,FALSE,66
2164,PQ,FALSE,115
2165,PQ,FALSE,115
2166,PQ,FALSE,66
2167,PQ,FALSE,66
2168,PQ,FALSE,115
2169,PV,FALSE,66
2170,PQ,FALSE,66
2171,PQ,FALSE,66
2172,PQ,FALSE,66
2173,PQ,FALSE,230
2174,PQ,FALSE,66
2175,PQ,FALSE,66
2176,PQ,FALSE,66
2177,PQ,FALSE,66
2178,PQ,FALSE,66
2179,PQ,FALSE,66
2180,PQ,FALSE,66
2181,PQ,FALSE,66
2182,PQ,FALSE,66
2183,PQ,FALSE,66
2184,PQ,FALSE,115
2185,PQ,FALSE,115
2186,PQ,FALSE,115
2187,PQ,FALSE,66
2188,PQ,FALSE,66
2189,PQ,FALSE,66
2190,PQ,FALSE,66
2191,PQ,FALSE,66
2192,PQ,FALSE,66
2193,PQ,FALSE,66
2194,PQ,FALSE,66
2195,PQ,FALSE,115
2196,PV,FALSE,115
2197,PQ,FALSE,115
2198,PQ,FALSE,115
2199,PV,FALSE,66
2200,PQ,FALSE,66
2201,PQ,FALSE,66
2202,PQ,FALSE,66
2203,PV,FALSE,66
2204,PV,FALSE,66
2205,PQ,FALSE,66
2206,PQ,FALSE,66
2207,PQ,FALSE,115
2208,PV,FALSE,230
2209,PV,FALSE,66
2210,PQ,FALSE,66
2211,PQ,FALSE,66
2212,PV,FALSE,66
2213,PQ,FALSE,66
2214,PQ,FALSE,66
2215,PV,FALSE,66
2216,PQ,FALSE,66
2217,PV,FALSE,66
2218,PQ,FALSE,66
2219,PQ,FALSE,66
2220,PV,FALSE,230
2221,PV,FALSE,66
2222,PQ,FALSE,66
2223,PQ,FALSE,66
2224,PQ,FALSE,66
2225,PQ,FALSE,66
2226,PQ,FALSE,66
2227,PQ,FALSE,66
2228,PQ,FALSE,66
2229,PQ,FALSE,66
2230,PQ,FALSE,115
2231,PQ,FALSE,115
2232,PQ,FALSE,66
2233,PQ,FALSE,66
2234,PV,FALSE,66
2235,PV,FALSE,230
2236,PQ,FALSE,230
2237,PV,FALSE,66
2238,PQ,FALSE,66
2239,PQ,FALSE,66
2240,PQ,FALSE,66
2241,PQ,FALSE,66
2242,PQ,FALSE,66
2243,PQ,FALSE,66
2244,PQ,FALSE,66
2245,PV,FALSE,230
2246,PV,FALSE,66
2247,PV,FALSE,66
2248,PV,FALSE,115
2249,PQ,FALSE,66
2250,PV,FALSE,230
2251,PQ,FALSE,115
2252,PV,FALSE,66
2253,PV,FALSE,66
2254,PV,FALSE,115
2255,PQ,FALSE,66
2256,PQ,FALSE,230
2257,PQ,FALSE,66
2258,PQ,FALSE,66
2259,PQ,FALSE,66
2260,PQ,FALSE,66
2261,PV,FALSE,230
2262,PQ,FALSE,66
2263,PQ,FALSE,66
2264,PV,FALSE,500
2265,PQ,FALSE,66
2266,PQ,FALSE,66
2267,PV,FALSE,66
2268,PV,FALSE,66
2269,PQ,FALSE,66
2270,PQ,FALSE,66
2271,PQ,FALSE,66
2272,PQ,FALSE,66
2273,PQ,FALSE,66
2274,PQ,FALSE,66
2275,PV,FALSE,66
2276,PV,FALSE,66
2277,PV,FALSE,66
2278,PQ,FALSE,66
2279,PQ,FALSE,66
2280,PV,FALSE,66
2281,PQ,FALSE,66
2282,PQ,FALSE,66
2283,PV,FALSE,66
2284,PQ,FALSE,66
2285,PQ,FALSE,115
2286,PV,FALSE,66
2287,PV,FALSE,66
2288,PQ,FALSE,230
2289,PQ,FALSE,115
2290,PQ,FALSE,66
2291,PQ,FALSE,66
2292,PQ,FALSE,66
2293,PQ,FALSE,66
2294,PQ,FALSE,230
2295,PQ,FALSE,66
2296,PQ,FALSE,66
2297,PQ,FALSE,66
2298,PQ,FALSE,66
2299,PQ,FALSE,66
2300,PV,FALSE,115
2301,PQ,FALSE,66
2302,PV,FALSE,66
2303,PQ,FALSE,66
2304,PV,FALSE,66
2305,PV,FALSE,66
2306,PV,FALSE,115
2307,PQ,FALSE,66
2308,PQ,FALSE,66
2309,PQ,FALSE,66
2310,PQ,FALSE,66
2311,PQ,FALSE,66
2312,PV,FALSE,66
2313,PV,FALSE,66
2314,PV,FALSE,500
2315,PQ,FALSE,66
2316,PQ,FALSE,66
2317,PQ,FALSE,115
2318,PQ,FALSE,66
2319,PQ,FALSE,66
2320,PQ,FALSE,66
2321,PQ,FALSE,66
2322,PQ,FALSE,66
2323,PV,FALSE,115
2324,PV,FALSE,115
2325,PQ,FALSE,115
2326,PQ,FALSE,66
2327,PQ,FALSE,115
2328,PQ,FALSE,66
2329,PQ,FALSE,66
2330,PQ,FALSE,66
2331,PQ,FALSE,66
2332,PV,FALSE,115
2333,PQ,FALSE,66
2334,PV,FALSE,66
2335,PQ,FALSE,66
2336,PQ,FALSE,66
2337,PQ,FALSE,66
2338,PV,FALSE,66
2339,PV,FALSE,66
2340,PQ,FALSE,66
2341,PQ,FALSE,66
2342,PQ,FALSE,66
2343,PQ,FALSE,66
2344,PQ,FALSE,66
2345,PQ,FALSE,66
2346,PQ,FALSE,66
2347,PQ,FALSE,66
2348,PQ,FALSE,66
2349,PQ,FALSE,66
2350,PQ,FALSE,66
2351,PV,FALSE,66
2352,PQ,FALSE,66
2353,PV,FALSE,66
2354,PQ,FALSE,66
2355,PQ,FALSE,115
2356,PV,FALSE,66
2357,PQ,FALSE,66
2358,PQ,FALSE,66
2359,PQ,FALSE,66
2360,PQ,FALSE,66
2361,PV,FALSE,115
2362,PQ,FALSE,66
2363,PQ,FALSE,66
2364,PQ,FALSE,66
2365,PV,FALSE,66
2366,PQ,FALSE,66
2367,PV,FALSE,66
2368,PQ,FALSE,66
2369,PQ,FALSE,66
2370,PV,FALSE,66
2371,PQ,FALSE,66
2372,PQ,FALSE,66
2373,PV,FALSE,66
2374,PQ,FALSE,66
2375,PQ,FALSE,66
2376,PV,FALSE,66
2377,PQ,FALSE,66
2378,PQ,FALSE,66
2379,PQ,FALSE,500
2380,PV,FALSE,66
2381,PQ,FALSE,66
2382,PQ,FALSE,66
2383,PQ,FALSE,66
2384,PV,FALSE,66
2385,PQ,FALSE,66
2386,PQ,FALSE,66
2387,PQ,FALSE,66
2388,PQ,FALSE,66
2389,PQ,FALSE,66
2390,PQ,FALSE,66
2391,PQ,FALSE,66
2392,PQ,FALSE,66
2393,PQ,FALSE,66
2394,PQ,FALSE,66
2395,PQ,FALSE,66
2396,PV,FALSE,66
2397,PQ,FALSE,66
2398,PQ,FALSE,66
2399,PV,FALSE,230
2400,PQ,FALSE,230
2401,PV,FALSE,66
2402,PV,FALSE,115
2403,PQ,FALSE,115
2404,PQ,FALSE,66
2405,PV,FALSE,230
2406,PV,FALSE,115
2407,PV,FALSE,115
2408,PQ,FALSE,115
2409,PV,FALSE,66
2410,PQ,TRUE,115
2411,PQ,TRUE,115
2412,PQ,TRUE,115
2413,PQ,TRUE,66
2414,PQ,TRUE,66
2415,PQ,TRUE,66
2416,PQ,TRUE,66
2417,PQ,TRUE,66
2418,PQ,TRUE,66
2419,PQ,TRUE,66
2420,PQ,TRUE,66
2421,PQ,TRUE,66
2422,PQ,TRUE,66
2423,PQ,TRUE,66
2424,PQ,TRUE,66
2425,PQ,TRUE,66
2426,PQ,TRUE,66
2427,PQ,TRUE,66
2428,PQ,TRUE,66
2429,PQ,TRUE,66
2430,PQ,TRUE,66
2431,PQ,TRUE,66
2432,PQ,TRUE,66
2433,PQ,TRUE,66
2434,PQ,TRUE,66
2435,PQ,TRUE,66
2436,PQ,TRUE,66
2437,PQ,TRUE,66
2438,PQ,TRUE,66
2439,PQ,TRUE,66
2440,PQ,TRUE,66
2441,PQ,TRUE,66
2442,PQ,TRUE,66
2443,PQ,TRUE,66
2444,PQ,TRUE,66
2445,PQ,TRUE,66
2446,PQ,TRUE,66
2447,PQ,TRUE,66
2448,PQ,TRUE,66
2449,PQ,TRUE,66
2450,PQ,TRUE,66
2451,PQ,TRUE,66
2452,PQ,TRUE,66
2453,PQ,TRUE,66
2454,PQ,TRUE,66
2455,PQ,TRUE,66
2456,PQ,TRUE,66
2457,PQ,TRUE,66
2458,PQ,TRUE,66
2459,PQ,TRUE,230
2460,PQ,TRUE,66
2461,PQ,TRUE,66
2462,PQ,TRUE,66
2463,PQ,TRUE,66
2464,PQ,TRUE,66
2465,PQ,TRUE,66
2466,PQ,TRUE,66
2467,PQ,TRUE,66
2468,PQ,TRUE,66
2469,PQ,TRUE,66
2470,PQ,TRUE,66
2471,PQ,TRUE,66
2472,PQ,TRUE,66
2473,PQ,TRUE,66
2474,PQ,TRUE,66
2475,PQ,TRUE,66
2476,PQ,TRUE,66
2477,PQ,TRUE,66
2478,PQ,TRUE,115
2479,PQ,TRUE,115
2480,PQ,TRUE,115
2481,PQ,TRUE,115
2482,PQ,TRUE,115
2483,PQ,TRUE,115
2484,PQ,TRUE,115
2485,PQ,TRUE,115
2486,PQ,TRUE,115
2487,PQ,TRUE,115
2488,PQ,TRUE,115
2489,PQ,TRUE,115
2490,PQ,TRUE,115
2491,PQ,TRUE,115
2492,PQ,TRUE,115
2493,PQ,TRUE,115
2494,PQ,TRUE,115
2495,PQ,TRUE,115
2496,PQ,TRUE,115
2497,PQ,TRUE,115
2498,PQ,TRUE,115
2499,PQ,TRUE,66
2500,PQ,TRUE,115
2501,PQ,TRUE,115
2502,PQ,TRUE,115
2503,PQ,TRUE,115
2504,PQ,TRUE,115
2505,PQ,TRUE,230
2506,PQ,TRUE,115
2507,PQ,TRUE,115
2508,PQ,TRUE,115
2509,PQ,TRUE,115
2510,PQ,TRUE,115
2511,PQ,TRUE,115
2512,PQ,TRUE,115
2513,PQ,TRUE,115
2514,PQ,TRUE,115
2515,PQ,TRUE,115
2516,PQ,TRUE,115
2517,PQ,TRUE,115
2518,PQ,TRUE,115
2519,PQ,TRUE,115
2520,PQ,TRUE,115
2521,PQ,TRUE,115
2522,PQ,TRUE,115
2523,PQ,TRUE,115
2524,PQ,TRUE,115
2525,PQ,TRUE,115
2526,PQ,TRUE,115
2527,PQ,TRUE,115
2528,PQ,TRUE,115
2529,PQ,TRUE,115
2530,PQ,TRUE,115
2531,PQ,TRUE,115
2532,PQ,TRUE,115
2533,PQ,TRUE,115
2534,PQ,TRUE,115
2535,PQ,TRUE,115
2536,PQ,TRUE,115
2537,PQ,TRUE,115
2538,PQ,TRUE,115
2539,PQ,TRUE,115
2540,PQ,TRUE,66
2541,PQ,TRUE,115
2542,PQ,TRUE,115
2543,PQ,TRUE,115
2544,PQ,TRUE,115
2545,PQ,TRUE,115
2546,PQ,TRUE,115
2547,PQ,TRUE,66
2548,PQ,TRUE,66
2549,PQ,TRUE,66
2550,PQ,TRUE,66
2551,PQ,TRUE,66
2552,PQ,TRUE,66
2553,PQ,TRUE,66
2554,PQ,TRUE,66
2555,PQ,TRUE,115
2556,PQ,TRUE,115
2557,PQ,TRUE,66
2558,PQ,TRUE,66
2559,PQ,TRUE,66
2560,PQ,TRUE,115
2561,PQ,TRUE,66
2562,PQ,TRUE,66
2563,PQ,TRUE,66
2564,PQ,TRUE,66
2565,PQ,TRUE,66
2566,PQ,TRUE,66
2567,PQ,TRUE,115
2568,PQ,TRUE,66
2569,PQ,TRUE,66
2570,PQ,TRUE,66
2571,PQ,TRUE,66
2572,PQ,TRUE,66
2573,PQ,TRUE,66
2574,PQ,TRUE,66
2575,PQ,TRUE,115
2576,PQ,TRUE,115
2577,PQ,TRUE,115
2578,PQ,TRUE,115
2579,PQ,TRUE,66
2580,PQ,TRUE,66
2581,PQ,TRUE,115
2582,PQ,TRUE,66
2583,PQ,TRUE,66
2584,PQ,TRUE,66
2585,PQ,TRUE,66
2586,PQ,TRUE,66
2587,PQ,TRUE,66
2588,PQ,TRUE,115
2589,PQ,TRUE,115
2590,PQ,TRUE,115
2591,PQ,TRUE,115
2592,PQ,TRUE,115
2593,PQ,TRUE,115
2594,PQ,TRUE,115
2595,PQ,TRUE,66
2596,PQ,TRUE,115
2597,PQ,TRUE,115
2598,PQ,TRUE,115
2599,PQ,TRUE,115
2600,PQ,TRUE,115
2601,PQ,TRUE,115
2602,PQ,TRUE,115
2603,PQ,TRUE,115
2604,PQ,TRUE,115
2605,PQ,TRUE,115
2606,PQ,TRUE,115
2607,PQ,TRUE,66
2608,PQ,TRUE,66
2609,PQ,TRUE,66
2610,PQ,TRUE,66
2611,PQ,TRUE,115
2612,PQ,TRUE,115
2613,PQ,TRUE,115
2614,PQ,TRUE,66
2615,PQ,TRUE,66
2616,PQ,TRUE,115
2617,PQ,TRUE,66
2618,PQ,TRUE,115
2619,PQ,TRUE,115
2620,PQ,TRUE,115
2621,PQ,TRUE,66
2622,PQ,TRUE,230
2623,PQ,TRUE,230
2624,PQ,TRUE,230
2625,PQ,TRUE,115
2626,PQ,TRUE,500
2627,PQ,TRUE,230
2628,PQ,TRUE,230
2629,PQ,TRUE,230
2630,PQ,TRUE,230
2631,PQ,TRUE,230
2632,PQ,TRUE,230
2633,PQ,TRUE,230
2634,PQ,TRUE,230
2635,PQ,TRUE,230
2636,PQ,TRUE,230
2637,PQ,TRUE,230
2638,PQ,TRUE,230
2639,PQ,TRUE,230
2640,PQ,TRUE,230
2641,PQ,TRUE,230
2642,PQ,TRUE,230
2643,PQ,TRUE,230
2644,PQ,TRUE,230
2645,PQ,TRUE,230
2646,PQ,TRUE,230
2647,PQ,TRUE,230
2648,PQ,TRUE,230
2649,PQ,TRUE,230
2650,PQ,TRUE,115
2651,PQ,TRUE,115
2652,PQ,TRUE,230
2653,PQ,TRUE,230
2654,PQ,TRUE,230
2655,PQ,TRUE,230
2656,PQ,TRUE,230
2657,PQ,TRUE,230
2658,PQ,TRUE,230
2659,PQ,TRUE,230
2660,PQ,TRUE,230
2661,PQ,TRUE,230
2662,PQ,TRUE,230
2663,PQ,TRUE,230
2664,PQ,TRUE,115
2665,PQ,TRUE,115
2666,PQ,TRUE,115
2667,PQ,TRUE,500
2668,PQ,TRUE,230
2669,PQ,TRUE,230
2670,PQ,TRUE,66
2671,PQ,TRUE,66
2672,PQ,TRUE,66
2673,PQ,TRUE,66
2674,PQ,TRUE,66
2675,PQ,TRUE,66
2676,PQ,TRUE,66
2677,PQ,TRUE,66
2678,PQ,TRUE,66
2679,PQ,TRUE,66
2680,PQ,TRUE,115
2681,PQ,TRUE,66
2682,PQ,TRUE,66
2683,PQ,TRUE,66
2684,PQ,TRUE,66
2685,PQ,TRUE,66
2686,PQ,TRUE,66
2687,PQ,TRUE,66
2688,PQ,TRUE,66
2689,PQ,TRUE,66
2690,PQ,TRUE,66
2691,PQ,TRUE,66
2692,PQ,TRUE,66
2693,PQ,TRUE,66
2694,PQ,TRUE,66
2695,PQ,TRUE,66
2696,PQ,TRUE,66
2697,PQ,TRUE,66
2698,PQ,TRUE,66
2699,PQ,TRUE,66
2700,PQ,TRUE,66
2701,PQ,TRUE,66
2702,PQ,TRUE,66
2703,PQ,TRUE,66
2704,PQ,TRUE,66
2705,PQ,TRUE,66
2706,PQ,TRUE,66
2707,PQ,TRUE,66
2708,PQ,TRUE,66
2709,PQ,TRUE,66
2710,PQ,TRUE,66
2711,PQ,TRUE,66
2712,PQ,TRUE,66
2713,PQ,TRUE,66
2714,PQ,TRUE,66
2715,PQ,TRUE,66
2716,PQ,TRUE,66
2717,PQ,TRUE,66
2718,PQ,TRUE,66
2719,PQ,TRUE,66
2720,PQ,TRUE,66
2721,PQ,TRUE,66
2722,PQ,TRUE,66
2723,PQ,TRUE,66
2724,PQ,TRUE,66
2725,PQ,TRUE,66
2726,PQ,TRUE,66
2727,PQ,TRUE,66
2728,PQ,TRUE,115
2729,PQ,TRUE,66
2730,PQ,TRUE,66
2731,PQ,TRUE,115
2732,PQ,TRUE,115
2733,PV,TRUE,230
2734,PV,TRUE,66
2735,PQ,TRUE,66
2736,PQ,TRUE,115
2737,PQ,TRUE,115
2738,PQ,TRUE,115
2739,PQ,TRUE,66
2740,PV,TRUE,66
2741,PQ,TRUE,66
2742,PQ,TRUE,66
2743,PQ,TRUE,66
2744,PQ,TRUE,66
2745,PQ,TRUE,66
2746,PQ,TRUE,66
2747,PQ,TRUE,66
2748,PQ,TRUE,66
2749,PQ,TRUE,66
2750,PQ,TRUE,115
2751,PQ,TRUE,66
2752,PQ,TRUE,66
2753,PQ,TRUE,66
2754,PQ,TRUE,66
2755,PQ,TRUE,66
2756,PV,TRUE,115
2757,PQ,TRUE,115
2758,PV,TRUE,230
2759,PQ,TRUE,230
2760,PV,TRUE,115
2761,PQ,TRUE,66
2762,PQ,TRUE,115
2763,PQ,TRUE,66
2764,PQ,TRUE,66
2765,PQ,TRUE,115
2766,PQ,TRUE,66
2767,PQ,TRUE,115
2768,PQ,TRUE,66
2769,PQ,TRUE,66
2770,PQ,TRUE,66
2771,PQ,TRUE,66
2772,PQ,TRUE,66
2773,PQ,TRUE,66
2774,PQ,TRUE,66
2775,PQ,TRUE,66
2776,PV,TRUE,66
2777,PQ,TRUE,66
2778,PQ,TRUE,66
2779,PQ,TRUE,66
2780,PQ,TRUE,115
2781,PQ,TRUE,66
2782,PQ,TRUE,66
2783,PQ,TRUE,66
2784,PQ,TRUE,66
2785,PQ,TRUE,66
2786,PQ,TRUE,66
2787,PQ,TRUE,115
2788,PQ,TRUE,66
2789,PQ,TRUE,66
2790,PQ,TRUE,66
2791,PQ,TRUE,115
2792,PQ,TRUE,66
2793,PQ,TRUE,66
2794,PQ,TRUE,66
2795,PQ,TRUE,66
2796,PQ,TRUE,66
2797,PQ,TRUE,66
2798,PQ,TRUE,66
2799,PQ,TRUE,66
2800,PQ,TRUE,66
2801,PQ,TRUE,66
2802,PQ,TRUE,66
2803,PQ,TRUE,66
2804,PQ,TRUE,66
2805,PQ,TRUE,230
2806,PQ,TRUE,230
2807,PQ,TRUE,115
2808,PQ,TRUE,115
2809,PQ,TRUE,115
2810,PQ,TRUE,230
2811,PQ,TRUE,230
2812,PQ,TRUE,115
2813,PQ,TRUE,115
2814,PQ,TRUE,115
2815,PQ,TRUE,115
2816,PQ,TRUE,230
2817,PQ,TRUE,115
2818,PQ,TRUE,115
2819,PQ,TRUE,115
2820,PQ,TRUE,115
2821,PQ,TRUE,115
2822,PQ,TRUE,230
2823,PQ,TRUE,230
2824,PQ,TRUE,230
2825,PQ,TRUE,115
2826,PQ,TRUE,230
2827,PQ,TRUE,230
2828,PQ,TRUE,230
2829,PQ,TRUE,115
2830,PQ,TRUE,115
2831,PQ,TRUE,115
2832,PQ,TRUE,115
2833,PQ,TRUE,115
2834,PQ,TRUE,230
2835,PQ,TRUE,230
2836,PQ,TRUE,500
2837,PQ,TRUE,230
2838,PQ,TRUE,230
2839,PQ,TRUE,230
2840,PQ,TRUE,230
2841,PQ,TRUE,230
2842,PQ,TRUE,115
2843,PQ,TRUE,115
2844,PQ,TRUE,115
2845,PQ,TRUE,115
2846,PQ,TRUE,115
2847,PQ,TRUE,115
2848,PQ,TRUE,115
2849,PQ,TRUE,230
2850,PQ,TRUE,115
2851,PQ,TRUE,115
2852,PQ,TRUE,115
2853,PQ,TRUE,115
2854,PQ,TRUE,115
2855,PQ,TRUE,115
2856,PQ,TRUE,500
2857,PQ,TRUE,500
2858,PQ,TRUE,230
2859,PQ,TRUE,230
2860,PQ,TRUE,230
2861,PQ,TRUE,230
2862,PQ,TRUE,115
2863,PQ,TRUE,115
2864,PQ,TRUE,115
2865,PQ,TRUE,115
2866,PQ,TRUE,115
2867,PQ,TRUE,115
2868,PQ,TRUE,115
2869,PQ,TRUE,115
2870,PQ,TRUE,115
2871,PQ,TRUE,115
2872,PQ,TRUE,115
2873,PQ,TRUE,230
2874,PQ,TRUE,115
2875,PQ,TRUE,115
2876,PQ,TRUE,115
2877,PQ,TRUE,115
2878,PQ,TRUE,115
2879,PQ,TRUE,230
2880,PQ,TRUE,115
2881,PQ,TRUE,115
2882,PQ,TRUE,115
2883,PQ,TRUE,115
2884,PQ,TRUE,115
2885,PQ,TRUE,115
2886,PQ,TRUE,115
2887,PQ,TRUE,115
2888,PQ,TRUE,115
2889,PQ,TRUE,115
2890,PQ,TRUE,115
2891,PQ,TRUE,115
2892,PQ,TRUE,115
2893,PQ,TRUE,115
2894,PQ,TRUE,115
2895,PQ,TRUE,66
2896,PQ,TRUE,66
2897,PQ,TRUE,230
2898,PQ,TRUE,230
2899,PQ,TRUE,230
2900,PQ,TRUE,230
2901,PQ,TRUE,230
2902,PQ,TRUE,230
2903,PQ,TRUE,230
2904,PQ,TRUE,230
2905,PQ,TRUE,230
2906,PQ,TRUE,115
2907,PQ,TRUE,115
2908,PQ,TRUE,115
2909,PQ,TRUE,115
2910,PQ,TRUE,115
2911,PQ,TRUE,115
2912,PQ,TRUE,115
2913,PQ,TRUE,115
2914,PQ,TRUE,115
2915,PQ,TRUE,115
2916,PQ,TRUE,115
2917,PQ,TRUE,115
2918,PQ,TRUE,115
2919,PQ,TRUE,115
2920,PQ,TRUE,115
2921,PQ,TRUE,115
2922,PQ,TRUE,115
2923,PQ,TRUE,230
2924,PQ,TRUE,230
2925,PQ,TRUE,230
2926,PQ,TRUE,230
2927,PQ,TRUE,230
2928,PQ,TRUE,115
2929,PQ,TRUE,66
2930,PQ,TRUE,66
2931,PQ,TRUE,66
2932,PQ,TRUE,66
2933,PQ,TRUE,115
2934,PQ,TRUE,115
2935,PQ,TRUE,115
2936,PQ,TRUE,115
2937,PQ,TRUE,115
2938,PQ,TRUE,115
2939,PQ,TRUE,230
2940,PQ,TRUE,230
2941,PQ,TRUE,230
2942,PQ,TRUE,230
2943,PQ,TRUE,115
2944,PQ,TRUE,115
2945,PQ,TRUE,115
2946,PQ,TRUE,115
2947,PQ,TRUE,115
2948,PQ,TRUE,115
2949,PQ,TRUE,115
2950,PQ,TRUE,115
2951,PQ,TRUE,66
2952,PQ,TRUE,66
2953,PQ,TRUE,66
2954,PQ,TRUE,66
2955,PQ,TRUE,66
2956,PQ,TRUE,66
2957,PQ,TRUE,66
2958,PQ,TRUE,66
2959,PQ,TRUE,66
2960,PQ,TRUE,66
2961,PQ,TRUE,115
2962,PQ,TRUE,115
2963,PQ,TRUE,115
2964,PQ,TRUE,115
2965,PQ,TRUE,115
2966,PQ,TRUE,230
2967,PQ,TRUE,230
2968,PQ,TRUE,230
2969,PQ,TRUE,115
2970,PQ,TRUE,115
2971,PQ,TRUE,230
2972,PQ,TRUE,230
2973,PQ,TRUE,230
2974,PQ,TRUE,230
2975,PQ,TRUE,230
2976,PQ,TRUE,230
2977,PQ,TRUE,230
2978,PQ,TRUE,230
2979,PQ,TRUE,230
2980,PQ,TRUE,230
2981,PQ,TRUE,230
2982,PQ,TRUE,115
2983,PQ,TRUE,115
2984,PQ,TRUE,115
2985,PQ,TRUE,115
2986,PQ,TRUE,115
2987,PQ,TRUE,230
2988,PQ,TRUE,230
2989,PQ,TRUE,230
2990,PQ,TRUE,115
2991,PQ,TRUE,115
2992,PQ,TRUE,115
2993,PQ,TRUE,115
2994,PQ,TRUE,115
2995,PQ,TRUE,115
2996,PQ,TRUE,230
2997,PQ,TRUE,230
2998,PQ,TRUE,115
2999,PQ,TRUE,115
3000,PQ,TRUE,66
3001,PQ,TRUE,66
3002,PQ,TRUE,66
3003,PQ,TRUE,115
3004,PQ,TRUE,115
3005,PQ,TRUE,115
3006,PQ,TRUE,115
3007,PQ,TRUE,115
3008,PQ,TRUE,115
3009,PQ,TRUE,115
3010,PQ,TRUE,115
3011,PQ,TRUE,115
3012,PQ,TRUE,115
3013,PQ,TRUE,115
3014,PQ,TRUE,115
3015,PQ,TRUE,115
3016,PQ,TRUE,115
3017,PQ,TRUE,115
3018,PQ,TRUE,115
3019,PQ,TRUE,115
3020,PQ,TRUE,115
3021,PQ,TRUE,115
3022,PQ,TRUE,115
3023,PQ,TRUE,115
3024,PQ,TRUE,115
3025,PQ,TRUE,115
3026,PQ,TRUE,115
3027,PQ,TRUE,115
3028,PQ,TRUE,115
3029,PQ,TRUE,115
3030,PQ,TRUE,115
3031,PQ,TRUE,115
3032,PQ,TRUE,115
3033,PQ,TRUE,115
3034,PQ,TRUE,115
3035,PQ,TRUE,230
3036,PQ,TRUE,115
3037,PQ,TRUE,115
3038,PQ,TRUE,115
3039,PQ,TRUE,115
3040,PQ,TRUE,115
3041,PQ,TRUE,115
3042,PQ,TRUE,115
3043,PQ,TRUE,115
3044,PQ,TRUE,115
3045,PQ,TRUE,115
3046,PQ,TRUE,115
3047,PQ,TRUE,115
3048,PQ,TRUE,115
3049,PQ,TRUE,115
3050,PQ,TRUE,230
3051,PQ,TRUE,230
3052,PQ,TRUE,230
3053,PQ,TRUE,230
3054,PQ,TRUE,230
3055,PQ,TRUE,115
3056,PQ,TRUE,115
3057,PQ,TRUE,115
3058,PQ,TRUE,115
3059,PQ,TRUE,115
3060,PQ,TRUE,115
3061,PQ,TRUE,115
3062,PQ,TRUE,115
3063,PQ,TRUE,115
3064,PQ,TRUE,115
3065,PQ,TRUE,115
3066,PQ,TRUE,115
3067,PQ,TRUE,230
3068,PQ,TRUE,230
3069,PQ,TRUE,230
3070,PQ,TRUE,230
3071,PQ,TRUE,230
3072,PQ,TRUE,230
3073,PQ,TRUE,230
3074,PQ,TRUE,230
3075,PQ,TRUE,230
3076,PQ,TRUE,115
3077,PQ,TRUE,115
3078,PQ,TRUE,115
3079,PQ,TRUE,115
3080,PQ,TRUE,115
3081,PQ,TRUE,115
3082,PQ,TRUE,115
3083,PQ,TRUE,115
3084,PQ,TRUE,115
3085,PQ,TRUE,115
3086,PQ,TRUE,115
3087,PQ,TRUE,115
3088,PQ,TRUE,115
3089,PQ,TRUE,115
3090,PQ,TRUE,115
3091,PQ,TRUE,115
3092,PQ,TRUE,115
