bus,scenario,timepoint,load_MW
2026,1,2035-01-01T06:00:00.000000-0800,1.4160675
611,1,2035-01-01T06:00:00.000000-0800,11.80283969
2134,1,2035-01-01T22:00:00.000000-0800,0.716474781
1010,1,2035-01-01T01:00:00.000000-0800,55.65975721
1350,1,2035-01-01T02:00:00.000000-0800,1.158176119
64,1,2035-01-01T16:00:00.000000-0800,4.883115161
924,1,2035-01-01T23:00:00.000000-0800,2.38878142
2003,1,2035-01-01T10:00:00.000000-0800,57.35021346
2273,1,2035-01-01T03:00:00.000000-0800,0.63265497
1090,1,2035-01-01T06:00:00.000000-0800,23.7507934
70,1,2035-01-01T17:00:00.000000-0800,0.13604929
8332,1,2035-01-01T17:00:00.000000-0800,4.772785198
19,1,2035-01-01T22:00:00.000000-0800,24.2125143
2006,1,2035-01-01T10:00:00.000000-0800,16.2149692
267,1,2035-01-01T03:00:00.000000-0800,15.89178887
8823,1,2035-01-01T01:00:00.000000-0800,5.4919136
500,1,2035-01-01T13:00:00.000000-0800,55.35645628
7764,1,2035-01-01T17:00:00.000000-0800,0.012080311
7824,1,2035-01-01T19:00:00.000000-0800,28.9698364
1319,1,2035-01-01T02:00:00.000000-0800,0.43732266
787,1,2035-01-01T03:00:00.000000-0800,18.33861667
2114,1,2035-01-01T12:00:00.000000-0800,0.376461056
1868,1,2035-01-01T12:00:00.000000-0800,7.962356775
8303,1,2035-01-01T14:00:00.000000-0800,0.869583678
1837,1,2035-01-01T01:00:00.000000-0800,2.718289876
7684,1,2035-01-01T06:00:00.000000-0800,21.84093867
1786,1,2035-01-01T11:00:00.000000-0800,0.668176893
8835,1,2035-01-01T13:00:00.000000-0800,0.7811005
995,1,2035-01-01T10:00:00.000000-0800,35.47705567
7692,1,2035-01-01T09:00:00.000000-0800,15.29014078
69,1,2035-01-01T22:00:00.000000-0800,11.46133382
2041,1,2035-01-01T00:00:00.000000-0800,2.367904
936,1,2035-01-01T05:00:00.000000-0800,5.186447777
76,1,2035-01-01T06:00:00.000000-0800,1.518621178
8502,1,2035-01-01T16:00:00.000000-0800,2.777899499
278,1,2035-01-01T14:00:00.000000-0800,12.25737359
573,1,2035-01-01T20:00:00.000000-0800,65.01413888
1655,1,2035-01-01T11:00:00.000000-0800,0.12709897
468,1,2035-01-01T20:00:00.000000-0800,36.00462261
900,1,2035-01-01T00:00:00.000000-0800,2.215702001
2008,1,2035-01-01T05:00:00.000000-0800,15.11848203
1842,1,2035-01-01T20:00:00.000000-0800,0.24766576
1305,1,2035-01-01T04:00:00.000000-0800,4.270891035
1282,1,2035-01-01T21:00:00.000000-0800,3.7283882
1636,1,2035-01-01T16:00:00.000000-0800,0.825410301
2216,1,2035-01-01T18:00:00.000000-0800,9.060673929
2132,1,2035-01-01T06:00:00.000000-0800,3.204275567
616,1,2035-01-01T09:00:00.000000-0800,0.13514801
8125,1,2035-01-01T19:00:00.000000-0800,0.984029608
1322,1,2035-01-01T01:00:00.000000-0800,2.231208418
1466,1,2035-01-01T00:00:00.000000-0800,13.46719425
32,1,2035-01-01T12:00:00.000000-0800,1.746049192
7893,1,2035-01-01T10:00:00.000000-0800,24.75476577
627,1,2035-01-01T05:00:00.000000-0800,3.959079974
7807,1,2035-01-01T10:00:00.000000-0800,0.2696158
8646,1,2035-01-01T16:00:00.000000-0800,4.5374614
1972,1,2035-01-01T22:00:00.000000-0800,7.556763297
1605,1,2035-01-01T06:00:00.000000-0800,5.29619006
1471,1,2035-01-01T15:00:00.000000-0800,0.346446332
710,1,2035-01-01T04:00:00.000000-0800,10.85730856
1442,1,2035-01-01T15:00:00.000000-0800,12.04577586
71,1,2035-01-01T14:00:00.000000-0800,1.943855465
2155,1,2035-01-01T11:00:00.000000-0800,23.13059799
8000,1,2035-01-01T18:00:00.000000-0800,5.81893472
7830,1,2035-01-01T10:00:00.000000-0800,0.4140381
1707,1,2035-01-01T13:00:00.000000-0800,0.001688
448,1,2035-01-01T14:00:00.000000-0800,50.1910874
7677,1,2035-01-01T21:00:00.000000-0800,26.93738534
1402,1,2035-01-01T05:00:00.000000-0800,0.66535535
1021,1,2035-01-01T06:00:00.000000-0800,31.4580728
828,1,2035-01-01T02:00:00.000000-0800,4.458950854
157,1,2035-01-01T01:00:00.000000-0800,10.08843278
2185,1,2035-01-01T16:00:00.000000-0800,119.1677628
2348,1,2035-01-01T16:00:00.000000-0800,7.19488303
568,1,2035-01-01T06:00:00.000000-0800,7.02678055
890,1,2035-01-01T22:00:00.000000-0800,10.36466096
277,1,2035-01-01T02:00:00.000000-0800,21.38396042
1979,1,2035-01-01T13:00:00.000000-0800,7.510881529
50,1,2035-01-01T22:00:00.000000-0800,14.3538579
1312,1,2035-01-01T05:00:00.000000-0800,0.9463429
832,1,2035-01-01T06:00:00.000000-0800,1.4637235
859,1,2035-01-01T16:00:00.000000-0800,1.1832203
1361,1,2035-01-01T02:00:00.000000-0800,0.992890397
1368,1,2035-01-01T08:00:00.000000-0800,16.26374112
1446,1,2035-01-01T12:00:00.000000-0800,2.649366104
171,1,2035-01-01T01:00:00.000000-0800,11.99183258
1001,1,2035-01-01T19:00:00.000000-0800,61.17894152
880,1,2035-01-01T20:00:00.000000-0800,1.590209879
8729,1,2035-01-01T09:00:00.000000-0800,10.74943493
1220,1,2035-01-01T05:00:00.000000-0800,31.24523625
1247,1,2035-01-01T08:00:00.000000-0800,62.51300461
8807,1,2035-01-01T15:00:00.000000-0800,2.895150015
224,1,2035-01-01T03:00:00.000000-0800,0.003543
1493,1,2035-01-01T00:00:00.000000-0800,12.20890758
8130,1,2035-01-01T15:00:00.000000-0800,21.83783893
291,1,2035-01-01T08:00:00.000000-0800,47.62257385
1390,1,2035-01-01T15:00:00.000000-0800,19.70017675
606,1,2035-01-01T00:00:00.000000-0800,50.27593054
1017,1,2035-01-01T21:00:00.000000-0800,0.27503003
1012,1,2035-01-01T00:00:00.000000-0800,27.95428496
27,1,2035-01-01T19:00:00.000000-0800,3.238428637
796,1,2035-01-01T20:00:00.000000-0800,1.433814454
1153,1,2035-01-01T18:00:00.000000-0800,1.3815862
2239,1,2035-01-01T21:00:00.000000-0800,34.91541582
943,1,2035-01-01T01:00:00.000000-0800,1.696450754
8777,1,2035-01-01T02:00:00.000000-0800,28.39948135
2205,1,2035-01-01T08:00:00.000000-0800,0.001428613
8600,1,2035-01-01T08:00:00.000000-0800,1.281235292
1212,1,2035-01-01T20:00:00.000000-0800,2.3672788
8796,1,2035-01-01T08:00:00.000000-0800,0.993607713
1701,1,2035-01-01T10:00:00.000000-0800,3.942509348
2360,1,2035-01-01T07:00:00.000000-0800,2.4846026
764,1,2035-01-01T12:00:00.000000-0800,4.994119
1306,1,2035-01-01T21:00:00.000000-0800,2.232750834
1403,1,2035-01-01T00:00:00.000000-0800,1.019589535
1028,1,2035-01-01T05:00:00.000000-0800,19.16629517
1392,1,2035-01-01T09:00:00.000000-0800,2.081819229
8843,1,2035-01-01T13:00:00.000000-0800,18.46349949
1946,1,2035-01-01T18:00:00.000000-0800,1.638545482
7885,1,2035-01-01T19:00:00.000000-0800,3.820138958
1504,1,2035-01-01T17:00:00.000000-0800,2.478818391
7809,1,2035-01-01T15:00:00.000000-0800,9.698823323
1603,1,2035-01-01T17:00:00.000000-0800,20.85806813
2366,1,2035-01-01T09:00:00.000000-0800,43.47766946
678,1,2035-01-01T12:00:00.000000-0800,6.34672934
529,1,2035-01-01T16:00:00.000000-0800,1.127747442
2140,1,2035-01-01T01:00:00.000000-0800,46.07877783
8011,1,2035-01-01T07:00:00.000000-0800,68.08581487
7947,1,2035-01-01T23:00:00.000000-0800,2.6370109
891,1,2035-01-01T04:00:00.000000-0800,11.3106239
658,1,2035-01-01T16:00:00.000000-0800,5.459787591
140,1,2035-01-01T16:00:00.000000-0800,9.95636189
614,1,2035-01-01T14:00:00.000000-0800,13.0687776
1369,1,2035-01-01T17:00:00.000000-0800,28.70232985
8098,1,2035-01-01T20:00:00.000000-0800,3.09426474
2202,1,2035-01-01T00:00:00.000000-0800,1.5298328
1942,1,2035-01-01T03:00:00.000000-0800,5.857972051
8382,1,2035-01-01T23:00:00.000000-0800,0.28213232
1294,1,2035-01-01T07:00:00.000000-0800,1.185953441
841,1,2035-01-01T23:00:00.000000-0800,12.99115024
2020,1,2035-01-01T11:00:00.000000-0800,14.83191055
1248,1,2035-01-01T06:00:00.000000-0800,37.73147643
1508,1,2035-01-01T14:00:00.000000-0800,22.32071411
2269,1,2035-01-01T15:00:00.000000-0800,0.702862944
787,1,2035-01-01T16:00:00.000000-0800,21.06024975
8223,1,2035-01-01T14:00:00.000000-0800,0.10420751
1440,1,2035-01-01T20:00:00.000000-0800,34.63065845
951,1,2035-01-01T08:00:00.000000-0800,12.45431738
8575,1,2035-01-01T00:00:00.000000-0800,2.154377
1044,1,2035-01-01T09:00:00.000000-0800,1.596750598
946,1,2035-01-01T02:00:00.000000-0800,0.00963
7697,1,2035-01-01T06:00:00.000000-0800,3.0608799
7788,1,2035-01-01T04:00:00.000000-0800,23.56315352
10,1,2035-01-01T08:00:00.000000-0800,24.37947259
2053,1,2035-01-01T08:00:00.000000-0800,50.10765701
1813,1,2035-01-01T08:00:00.000000-0800,27.86639788
1377,1,2035-01-01T22:00:00.000000-0800,14.86204197
7950,1,2035-01-01T01:00:00.000000-0800,7.1668403
1552,1,2035-01-01T13:00:00.000000-0800,9.168312985
7942,1,2035-01-01T01:00:00.000000-0800,0.48997631
1320,1,2035-01-01T17:00:00.000000-0800,9.829462956
7913,1,2035-01-01T20:00:00.000000-0800,86.13020849
140,1,2035-01-01T06:00:00.000000-0800,12.17443426
52,1,2035-01-01T15:00:00.000000-0800,18.98172687
8081,1,2035-01-01T17:00:00.000000-0800,4.981885411
677,1,2035-01-01T07:00:00.000000-0800,11.83429084
7960,1,2035-01-01T23:00:00.000000-0800,13.00808387
1021,1,2035-01-01T09:00:00.000000-0800,34.77935169
1764,1,2035-01-01T17:00:00.000000-0800,3.527173099
1087,1,2035-01-01T13:00:00.000000-0800,55.73300257
279,1,2035-01-01T08:00:00.000000-0800,2.048515305
2210,1,2035-01-01T14:00:00.000000-0800,41.63530525
434,1,2035-01-01T23:00:00.000000-0800,22.14661061
7727,1,2035-01-01T18:00:00.000000-0800,1.2568976
8065,1,2035-01-01T02:00:00.000000-0800,0.011323999
1502,1,2035-01-01T11:00:00.000000-0800,1.8868607
1147,1,2035-01-01T15:00:00.000000-0800,26.07277391
8086,1,2035-01-01T14:00:00.000000-0800,1.2551204
1278,1,2035-01-01T00:00:00.000000-0800,13.65679323
767,1,2035-01-01T19:00:00.000000-0800,0.34913388
1171,1,2035-01-01T09:00:00.000000-0800,10.20398889
850,1,2035-01-01T00:00:00.000000-0800,2.329436819
594,1,2035-01-01T01:00:00.000000-0800,2.668129928
703,1,2035-01-01T20:00:00.000000-0800,28.81615444
1093,1,2035-01-01T06:00:00.000000-0800,11.46540364
1477,1,2035-01-01T08:00:00.000000-0800,5.22286303
1358,1,2035-01-01T17:00:00.000000-0800,0.439679938
1488,1,2035-01-01T02:00:00.000000-0800,3.333790071
2163,1,2035-01-01T09:00:00.000000-0800,2.594432251
8132,1,2035-01-01T11:00:00.000000-0800,2.742843634
1266,1,2035-01-01T21:00:00.000000-0800,4.062820537
8712,1,2035-01-01T03:00:00.000000-0800,1.272109334
396,1,2035-01-01T08:00:00.000000-0800,45.86108153
647,1,2035-01-01T08:00:00.000000-0800,1.196328677
66,1,2035-01-01T07:00:00.000000-0800,0.81793207
1210,1,2035-01-01T11:00:00.000000-0800,6.177895924
2018,1,2035-01-01T01:00:00.000000-0800,4.876102899
1110,1,2035-01-01T21:00:00.000000-0800,22.88806044
1819,1,2035-01-01T11:00:00.000000-0800,2.97640714
1441,1,2035-01-01T06:00:00.000000-0800,3.911168826
555,1,2035-01-01T19:00:00.000000-0800,10.78345181
956,1,2035-01-01T01:00:00.000000-0800,5.91503333
8834,1,2035-01-01T09:00:00.000000-0800,4.855203636
469,1,2035-01-01T02:00:00.000000-0800,14.78886423
1490,1,2035-01-01T21:00:00.000000-0800,0.9976386
2122,1,2035-01-01T04:00:00.000000-0800,16.88105804
1207,1,2035-01-01T19:00:00.000000-0800,11.50136098
763,1,2035-01-01T07:00:00.000000-0800,0.1955231
942,1,2035-01-01T03:00:00.000000-0800,2.896906204
738,1,2035-01-01T11:00:00.000000-0800,7.304150089
981,1,2035-01-01T22:00:00.000000-0800,5.925010948
2123,1,2035-01-01T01:00:00.000000-0800,19.69432195
8570,1,2035-01-01T10:00:00.000000-0800,1.483129213
1889,1,2035-01-01T21:00:00.000000-0800,1.531759168
353,1,2035-01-01T17:00:00.000000-0800,18.32195016
929,1,2035-01-01T07:00:00.000000-0800,12.7741923
8623,1,2035-01-01T19:00:00.000000-0800,0.146665995
1837,1,2035-01-01T22:00:00.000000-0800,2.855768334
8638,1,2035-01-01T05:00:00.000000-0800,3.671419619
1030,1,2035-01-01T18:00:00.000000-0800,5.531688029
1533,1,2035-01-01T10:00:00.000000-0800,12.54944464
1323,1,2035-01-01T08:00:00.000000-0800,3.256361737
1191,1,2035-01-01T13:00:00.000000-0800,1.21953634
417,1,2035-01-01T19:00:00.000000-0800,27.71709631
7991,1,2035-01-01T17:00:00.000000-0800,9.997902
7931,1,2035-01-01T13:00:00.000000-0800,58.85237167
1226,1,2035-01-01T02:00:00.000000-0800,25.20370984
654,1,2035-01-01T05:00:00.000000-0800,0.23364738
765,1,2035-01-01T15:00:00.000000-0800,0.51056558
651,1,2035-01-01T09:00:00.000000-0800,0.7337165
8525,1,2035-01-01T09:00:00.000000-0800,0.89300234
1250,1,2035-01-01T03:00:00.000000-0800,34.23366305
1774,1,2035-01-01T02:00:00.000000-0800,7.778282128
1184,1,2035-01-01T11:00:00.000000-0800,7.980746711
1890,1,2035-01-01T18:00:00.000000-0800,4.774118889
1768,1,2035-01-01T04:00:00.000000-0800,4.550888364
578,1,2035-01-01T06:00:00.000000-0800,6.010853781
935,1,2035-01-01T14:00:00.000000-0800,7.025327456
2099,1,2035-01-01T20:00:00.000000-0800,8.202532919
663,1,2035-01-01T08:00:00.000000-0800,1.24898856
231,1,2035-01-01T11:00:00.000000-0800,0.00459
1698,1,2035-01-01T14:00:00.000000-0800,10.55719428
1145,1,2035-01-01T14:00:00.000000-0800,39.55001728
64,1,2035-01-01T00:00:00.000000-0800,3.161214683
1508,1,2035-01-01T01:00:00.000000-0800,12.04148812
368,1,2035-01-01T02:00:00.000000-0800,9.968272604
447,1,2035-01-01T03:00:00.000000-0800,9.833867117
892,1,2035-01-01T06:00:00.000000-0800,18.02437713
1025,1,2035-01-01T10:00:00.000000-0800,16.75534081
2095,1,2035-01-01T01:00:00.000000-0800,15.79726337
505,1,2035-01-01T13:00:00.000000-0800,27.84192765
1906,1,2035-01-01T15:00:00.000000-0800,26.91596912
2178,1,2035-01-01T14:00:00.000000-0800,8.491696
28,1,2035-01-01T13:00:00.000000-0800,3.743260849
2388,1,2035-01-01T05:00:00.000000-0800,0.175444592
1213,1,2035-01-01T11:00:00.000000-0800,31.25157819
550,1,2035-01-01T15:00:00.000000-0800,13.94339684
2076,1,2035-01-01T03:00:00.000000-0800,21.85722636
901,1,2035-01-01T02:00:00.000000-0800,9.913338101
163,1,2035-01-01T09:00:00.000000-0800,2.648936439
7946,1,2035-01-01T14:00:00.000000-0800,8.891868565
234,1,2035-01-01T22:00:00.000000-0800,0.29925034
7889,1,2035-01-01T13:00:00.000000-0800,0.006518
496,1,2035-01-01T01:00:00.000000-0800,10.83756588
2327,1,2035-01-01T14:00:00.000000-0800,0.16660751
545,1,2035-01-01T02:00:00.000000-0800,23.79517193
690,1,2035-01-01T22:00:00.000000-0800,25.26560338
588,1,2035-01-01T07:00:00.000000-0800,4.624389441
7955,1,2035-01-01T19:00:00.000000-0800,4.558805978
1320,1,2035-01-01T19:00:00.000000-0800,8.760034977
1730,1,2035-01-01T13:00:00.000000-0800,0.068063034
542,1,2035-01-01T20:00:00.000000-0800,16.91791253
1345,1,2035-01-01T10:00:00.000000-0800,18.78598311
647,1,2035-01-01T04:00:00.000000-0800,0.837983195
2349,1,2035-01-01T19:00:00.000000-0800,22.82254012
8227,1,2035-01-01T18:00:00.000000-0800,14.27118024
678,1,2035-01-01T06:00:00.000000-0800,6.044915325
352,1,2035-01-01T07:00:00.000000-0800,3.531440191
8102,1,2035-01-01T14:00:00.000000-0800,9.765043
807,1,2035-01-01T06:00:00.000000-0800,3.829649136
198,1,2035-01-01T18:00:00.000000-0800,0.32212537
1048,1,2035-01-01T01:00:00.000000-0800,19.16324488
2262,1,2035-01-01T04:00:00.000000-0800,0.5850422
901,1,2035-01-01T10:00:00.000000-0800,15.22773141
8021,1,2035-01-01T02:00:00.000000-0800,11.048848
1176,1,2035-01-01T11:00:00.000000-0800,1.0407062
134,1,2035-01-01T00:00:00.000000-0800,2.323892036
2278,1,2035-01-01T08:00:00.000000-0800,0.054441291
1042,1,2035-01-01T01:00:00.000000-0800,2.3385757
1167,1,2035-01-01T04:00:00.000000-0800,2.741844961
1926,1,2035-01-01T09:00:00.000000-0800,27.51002308
1110,1,2035-01-01T13:00:00.000000-0800,7.306129723
8790,1,2035-01-01T16:00:00.000000-0800,16.034905
1158,1,2035-01-01T15:00:00.000000-0800,15.03182078
8160,1,2035-01-01T01:00:00.000000-0800,21.33622699
1501,1,2035-01-01T08:00:00.000000-0800,1.63420577
7652,1,2035-01-01T19:00:00.000000-0800,28.63550414
504,1,2035-01-01T10:00:00.000000-0800,4.908745417
8300,1,2035-01-01T17:00:00.000000-0800,6.945297379
662,1,2035-01-01T05:00:00.000000-0800,36.8913428
1911,1,2035-01-01T14:00:00.000000-0800,13.83073381
28,1,2035-01-01T00:00:00.000000-0800,2.446131817
2319,1,2035-01-01T06:00:00.000000-0800,5.553674399
1763,1,2035-01-01T17:00:00.000000-0800,19.6318036
540,1,2035-01-01T07:00:00.000000-0800,5.089599429
1445,1,2035-01-01T00:00:00.000000-0800,1.6465138
1972,1,2035-01-01T07:00:00.000000-0800,6.955962244
1178,1,2035-01-01T08:00:00.000000-0800,2.396574072
189,1,2035-01-01T14:00:00.000000-0800,8.746295292
527,1,2035-01-01T23:00:00.000000-0800,18.19701639
39,1,2035-01-01T09:00:00.000000-0800,4.725704138
2008,1,2035-01-01T12:00:00.000000-0800,20.24448752
360,1,2035-01-01T20:00:00.000000-0800,4.240734239
589,1,2035-01-01T05:00:00.000000-0800,2.8593931
417,1,2035-01-01T10:00:00.000000-0800,25.97570917
2214,1,2035-01-01T21:00:00.000000-0800,8.961447381
8075,1,2035-01-01T20:00:00.000000-0800,1.8985299
945,1,2035-01-01T06:00:00.000000-0800,0.856008256
7955,1,2035-01-01T02:00:00.000000-0800,3.829454034
1956,1,2035-01-01T08:00:00.000000-0800,8.342599332
1711,1,2035-01-01T10:00:00.000000-0800,0.00114
1243,1,2035-01-01T13:00:00.000000-0800,9.21176367
8253,1,2035-01-01T19:00:00.000000-0800,6.384024162
1698,1,2035-01-01T06:00:00.000000-0800,8.032922446
1887,1,2035-01-01T22:00:00.000000-0800,1.090287125
1309,1,2035-01-01T07:00:00.000000-0800,1.2580187
157,1,2035-01-01T00:00:00.000000-0800,10.16649775
2153,1,2035-01-01T13:00:00.000000-0800,38.89324368
146,1,2035-01-01T08:00:00.000000-0800,0.93912787
2092,1,2035-01-01T14:00:00.000000-0800,22.5918645
8160,1,2035-01-01T22:00:00.000000-0800,20.0067374
2134,1,2035-01-01T21:00:00.000000-0800,0.74601772
2281,1,2035-01-01T18:00:00.000000-0800,4.073885922
708,1,2035-01-01T16:00:00.000000-0800,21.91055115
1323,1,2035-01-01T20:00:00.000000-0800,2.518044274
219,1,2035-01-01T11:00:00.000000-0800,21.40273159
55,1,2035-01-01T01:00:00.000000-0800,6.58001407
437,1,2035-01-01T10:00:00.000000-0800,17.09773744
48,1,2035-01-01T17:00:00.000000-0800,9.411979972
2028,1,2035-01-01T17:00:00.000000-0800,14.63066031
1889,1,2035-01-01T00:00:00.000000-0800,1.428467969
1458,1,2035-01-01T06:00:00.000000-0800,3.811982362
301,1,2035-01-01T10:00:00.000000-0800,2.95683255
1306,1,2035-01-01T23:00:00.000000-0800,2.179685793
43,1,2035-01-01T14:00:00.000000-0800,1.83796
482,1,2035-01-01T11:00:00.000000-0800,1.937861626
490,1,2035-01-01T19:00:00.000000-0800,3.811075683
1946,1,2035-01-01T06:00:00.000000-0800,1.745028963
957,1,2035-01-01T19:00:00.000000-0800,6.429512043
863,1,2035-01-01T15:00:00.000000-0800,6.721683466
8583,1,2035-01-01T20:00:00.000000-0800,17.17579862
92,1,2035-01-01T07:00:00.000000-0800,49.83079722
7710,1,2035-01-01T15:00:00.000000-0800,0.706547233
1136,1,2035-01-01T05:00:00.000000-0800,6.148221095
2118,1,2035-01-01T06:00:00.000000-0800,43.13884252
1885,1,2035-01-01T00:00:00.000000-0800,54.57221503
474,1,2035-01-01T12:00:00.000000-0800,19.87647144
1061,1,2035-01-01T05:00:00.000000-0800,11.10381069
1617,1,2035-01-01T23:00:00.000000-0800,1.2377626
525,1,2035-01-01T20:00:00.000000-0800,0.913106333
1251,1,2035-01-01T06:00:00.000000-0800,34.60729928
2394,1,2035-01-01T06:00:00.000000-0800,0.54970822
833,1,2035-01-01T12:00:00.000000-0800,0.002295
17,1,2035-01-01T02:00:00.000000-0800,28.801869
636,1,2035-01-01T06:00:00.000000-0800,27.69261366
394,1,2035-01-01T22:00:00.000000-0800,20.93418782
8053,1,2035-01-01T08:00:00.000000-0800,2.750598687
1668,1,2035-01-01T21:00:00.000000-0800,2.603526837
515,1,2035-01-01T08:00:00.000000-0800,31.01517176
1373,1,2035-01-01T18:00:00.000000-0800,4.356336488
1429,1,2035-01-01T08:00:00.000000-0800,12.71758954
663,1,2035-01-01T03:00:00.000000-0800,1.22199006
534,1,2035-01-01T12:00:00.000000-0800,14.36039831
1250,1,2035-01-01T12:00:00.000000-0800,62.96878165
489,1,2035-01-01T17:00:00.000000-0800,22.55490289
553,1,2035-01-01T14:00:00.000000-0800,13.29486159
964,1,2035-01-01T19:00:00.000000-0800,6.999194573
7806,1,2035-01-01T12:00:00.000000-0800,17.97074136
109,1,2035-01-01T03:00:00.000000-0800,15.36729361
8783,1,2035-01-01T13:00:00.000000-0800,10.16339665
1370,1,2035-01-01T01:00:00.000000-0800,5.736145836
8866,1,2035-01-01T01:00:00.000000-0800,0.5200651
8343,1,2035-01-01T17:00:00.000000-0800,2.167351382
418,1,2035-01-01T05:00:00.000000-0800,12.63276714
170,1,2035-01-01T02:00:00.000000-0800,5.892840807
1590,1,2035-01-01T19:00:00.000000-0800,17.52947771
242,1,2035-01-01T00:00:00.000000-0800,0.11204164
569,1,2035-01-01T03:00:00.000000-0800,5.273810092
729,1,2035-01-01T06:00:00.000000-0800,17.44050941
425,1,2035-01-01T20:00:00.000000-0800,21.96636838
999,1,2035-01-01T07:00:00.000000-0800,16.46821001
506,1,2035-01-01T22:00:00.000000-0800,1.164066897
2139,1,2035-01-01T18:00:00.000000-0800,1.670432381
731,1,2035-01-01T07:00:00.000000-0800,14.7141214
1530,1,2035-01-01T13:00:00.000000-0800,13.29258984
231,1,2035-01-01T15:00:00.000000-0800,0.000276
2154,1,2035-01-01T22:00:00.000000-0800,12.43605859
444,1,2035-01-01T06:00:00.000000-0800,11.8304453
8663,1,2035-01-01T19:00:00.000000-0800,0.9786989
1832,1,2035-01-01T19:00:00.000000-0800,38.54624753
504,1,2035-01-01T03:00:00.000000-0800,3.873392962
1297,1,2035-01-01T23:00:00.000000-0800,1.031272
2269,1,2035-01-01T21:00:00.000000-0800,0.79823285
1709,1,2035-01-01T12:00:00.000000-0800,0.007819
684,1,2035-01-01T10:00:00.000000-0800,27.48382164
410,1,2035-01-01T22:00:00.000000-0800,28.5675838
829,1,2035-01-01T05:00:00.000000-0800,0.32001706
1745,1,2035-01-01T05:00:00.000000-0800,2.534245646
1799,1,2035-01-01T01:00:00.000000-0800,18.29295362
8013,1,2035-01-01T10:00:00.000000-0800,13.30439072
8654,1,2035-01-01T00:00:00.000000-0800,3.296673376
2237,1,2035-01-01T05:00:00.000000-0800,2.330638298
1803,1,2035-01-01T09:00:00.000000-0800,5.601967257
73,1,2035-01-01T17:00:00.000000-0800,10.67582012
1045,1,2035-01-01T04:00:00.000000-0800,29.1144397
675,1,2035-01-01T23:00:00.000000-0800,45.18509978
7883,1,2035-01-01T11:00:00.000000-0800,13.88021405
7659,1,2035-01-01T07:00:00.000000-0800,11.78115987
1562,1,2035-01-01T03:00:00.000000-0800,4.646996639
304,1,2035-01-01T19:00:00.000000-0800,9.082373766
2185,1,2035-01-01T23:00:00.000000-0800,116.8698008
1279,1,2035-01-01T22:00:00.000000-0800,0.83827026
8813,1,2035-01-01T11:00:00.000000-0800,2.0150043
415,1,2035-01-01T15:00:00.000000-0800,25.01887471
444,1,2035-01-01T21:00:00.000000-0800,13.61396122
1209,1,2035-01-01T21:00:00.000000-0800,10.29949495
997,1,2035-01-01T04:00:00.000000-0800,9.271553221
2046,1,2035-01-01T06:00:00.000000-0800,7.049177524
1713,1,2035-01-01T15:00:00.000000-0800,4.974454669
515,1,2035-01-01T21:00:00.000000-0800,34.35711793
7885,1,2035-01-01T09:00:00.000000-0800,4.901355762
8100,1,2035-01-01T23:00:00.000000-0800,0.856745292
2014,1,2035-01-01T13:00:00.000000-0800,0.24491612
306,1,2035-01-01T11:00:00.000000-0800,0.005444522
1733,1,2035-01-01T03:00:00.000000-0800,0.834726921
1843,1,2035-01-01T21:00:00.000000-0800,6.568149161
1013,1,2035-01-01T15:00:00.000000-0800,13.9274061
8268,1,2035-01-01T13:00:00.000000-0800,6.073809267
306,1,2035-01-01T23:00:00.000000-0800,0.024952002
7773,1,2035-01-01T23:00:00.000000-0800,2.034013585
7772,1,2035-01-01T07:00:00.000000-0800,1.022448062
8299,1,2035-01-01T13:00:00.000000-0800,49.99105036
318,1,2035-01-01T14:00:00.000000-0800,17.34510302
8776,1,2035-01-01T15:00:00.000000-0800,1.664955629
2036,1,2035-01-01T10:00:00.000000-0800,28.53194822
7,1,2035-01-01T03:00:00.000000-0800,57.19591488
2180,1,2035-01-01T16:00:00.000000-0800,0.066358395
599,1,2035-01-01T13:00:00.000000-0800,0.61573615
713,1,2035-01-01T05:00:00.000000-0800,17.70780445
7989,1,2035-01-01T13:00:00.000000-0800,12.25028967
1470,1,2035-01-01T19:00:00.000000-0800,16.7968219
730,1,2035-01-01T05:00:00.000000-0800,7.307630164
8316,1,2035-01-01T06:00:00.000000-0800,7.269164037
1481,1,2035-01-01T06:00:00.000000-0800,3.940564553
1833,1,2035-01-01T05:00:00.000000-0800,0.09192001
7830,1,2035-01-01T09:00:00.000000-0800,0.9827013
923,1,2035-01-01T20:00:00.000000-0800,2.2092393
1343,1,2035-01-01T17:00:00.000000-0800,10.35348192
1307,1,2035-01-01T02:00:00.000000-0800,0.048629
1237,1,2035-01-01T07:00:00.000000-0800,22.90155517
143,1,2035-01-01T15:00:00.000000-0800,7.114518588
881,1,2035-01-01T20:00:00.000000-0800,1.790712028
1278,1,2035-01-01T12:00:00.000000-0800,13.01209673
1373,1,2035-01-01T02:00:00.000000-0800,5.279803815
814,1,2035-01-01T08:00:00.000000-0800,11.82676058
1701,1,2035-01-01T09:00:00.000000-0800,3.752749383
8401,1,2035-01-01T18:00:00.000000-0800,1.34327556
7747,1,2035-01-01T22:00:00.000000-0800,9.592749585
358,1,2035-01-01T02:00:00.000000-0800,12.53744093
807,1,2035-01-01T03:00:00.000000-0800,3.164339483
973,1,2035-01-01T04:00:00.000000-0800,17.30918244
1087,1,2035-01-01T07:00:00.000000-0800,45.61969467
