bus,storage,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_energy_MWh,cap_existing_power_MW,cap_max_power_MW,cost_fixed_energy_USDperkWh,cost_fixed_power_USDperkW,cost_variable_USDperMWh,duration_hr,efficiency_charge,efficiency_discharge,technology
1892,new_1123,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1893,new_1124,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1895,new_1125,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1897,new_1126,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1901,new_1127,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1904,new_1128,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1905,new_1129,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1906,new_1130,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1907,new_1131,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1910,new_1132,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1911,new_1133,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1912,new_1134,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1913,new_1135,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1914,new_1136,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1917,new_1137,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1918,new_1138,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1919,new_1139,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1920,new_1140,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1923,new_1141,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1924,new_1142,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1925,new_1143,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1926,new_1144,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1927,new_1145,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1928,new_1146,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1929,new_1147,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1930,new_1148,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1931,new_1149,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1932,new_1150,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1933,new_1151,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1936,new_1152,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1937,new_1153,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1938,new_1154,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1940,new_1155,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1944,new_1156,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1945,new_1157,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1950,new_1158,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1951,new_1159,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1952,new_1160,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1953,new_1161,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1954,new_1162,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1955,new_1163,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1958,new_1164,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1963,new_1165,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1964,new_1166,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1966,new_1167,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1968,new_1168,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1969,new_1169,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1970,new_1170,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1973,new_1171,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1975,new_1172,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1978,new_1173,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1980,new_1174,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1983,new_1175,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1984,new_1176,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1985,new_1177,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1987,new_1178,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1989,new_1179,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1990,new_1180,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1992,new_1181,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1993,new_1182,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1996,new_1183,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1997,new_1184,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
1998,new_1185,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2000,new_1186,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2001,new_1187,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2003,new_1188,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2004,new_1189,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2005,new_1190,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2006,new_1191,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2007,new_1192,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2008,new_1193,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2009,new_1194,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2013,new_1195,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2016,new_1196,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2017,new_1197,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2020,new_1198,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2022,new_1199,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2023,new_1200,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2025,new_1201,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2028,new_1202,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2029,new_1203,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2030,new_1204,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2031,new_1205,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2032,new_1206,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2033,new_1207,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2034,new_1208,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2035,new_1209,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2036,new_1210,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2039,new_1211,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2040,new_1212,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2042,new_1213,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2043,new_1214,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2044,new_1215,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2045,new_1216,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2046,new_1217,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2047,new_1218,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2050,new_1219,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2053,new_1220,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2055,new_1221,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2056,new_1222,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2057,new_1223,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2058,new_1224,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2061,new_1225,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2062,new_1226,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2063,new_1227,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2064,new_1228,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2065,new_1229,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2066,new_1230,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2068,new_1231,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2069,new_1232,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2072,new_1233,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2074,new_1234,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2075,new_1235,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2076,new_1236,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2077,new_1237,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2078,new_1238,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2079,new_1239,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2080,new_1240,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2084,new_1241,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2085,new_1242,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2086,new_1243,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2087,new_1244,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2091,new_1245,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2093,new_1246,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2094,new_1247,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2095,new_1248,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2097,new_1249,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2098,new_1250,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2100,new_1251,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2102,new_1252,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2103,new_1253,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2104,new_1254,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2105,new_1255,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2106,new_1256,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2107,new_1257,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2109,new_1258,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2113,new_1259,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2114,new_1260,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2115,new_1261,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2116,new_1262,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2117,new_1263,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2118,new_1264,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2121,new_1265,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2122,new_1266,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2123,new_1267,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2124,new_1268,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2126,new_1269,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2131,new_1270,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2133,new_1271,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2135,new_1272,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2136,new_1273,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2138,new_1274,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2142,new_1275,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2145,new_1276,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2146,new_1277,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2148,new_1278,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2149,new_1279,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2151,new_1280,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2152,new_1281,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2153,new_1282,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2154,new_1283,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2155,new_1284,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2156,new_1285,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2157,new_1286,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2158,new_1287,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2159,new_1288,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2160,new_1289,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2164,new_1290,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2165,new_1291,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2166,new_1292,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2168,new_1293,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2169,new_1294,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2173,new_1295,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2176,new_1296,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2179,new_1297,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2181,new_1298,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2184,new_1299,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2185,new_1300,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2186,new_1301,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2188,new_1302,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2195,new_1303,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2196,new_1304,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2197,new_1305,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2198,new_1306,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2199,new_1307,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2203,new_1308,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2204,new_1309,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2207,new_1310,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2208,new_1311,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2209,new_1312,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2210,new_1313,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2212,new_1314,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2215,new_1315,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2217,new_1316,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2218,new_1317,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2219,new_1318,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2220,new_1319,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2221,new_1320,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2222,new_1321,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2227,new_1322,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2230,new_1323,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2231,new_1324,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2234,new_1325,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2235,new_1326,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2236,new_1327,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2237,new_1328,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2238,new_1329,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2240,new_1330,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2245,new_1331,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2246,new_1332,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2247,new_1333,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2248,new_1334,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2250,new_1335,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2251,new_1336,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2252,new_1337,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2253,new_1338,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2254,new_1339,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2256,new_1340,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2263,new_1341,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2264,new_1342,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2267,new_1343,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2268,new_1344,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2274,new_1345,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2275,new_1346,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2276,new_1347,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2277,new_1348,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2280,new_1349,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2283,new_1350,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2285,new_1351,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2286,new_1352,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2287,new_1353,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2288,new_1354,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2289,new_1355,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2290,new_1356,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2292,new_1357,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2294,new_1358,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2297,new_1359,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2300,new_1360,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2302,new_1361,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2304,new_1362,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2305,new_1363,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2306,new_1364,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2307,new_1365,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2312,new_1366,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2313,new_1367,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2314,new_1368,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2317,new_1369,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2318,new_1370,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2321,new_1371,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2322,new_1372,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2323,new_1373,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2324,new_1374,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2325,new_1375,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2327,new_1376,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2328,new_1377,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2332,new_1378,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2333,new_1379,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2334,new_1380,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2337,new_1381,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2338,new_1382,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2339,new_1383,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2349,new_1384,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2350,new_1385,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2351,new_1386,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2353,new_1387,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
2355,new_1388,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
