name,kv,type,lat,lon,slack
4731,115,substation,-1,-1,0
4732,115,substation,-1,-1,0
4733,115,substation,-1,-1,0
4734,115,substation,-1,-1,0
4735,115,substation,-1,-1,0
4736,115,substation,-1,-1,0
4737,230,substation,-1,-1,0
4738,66,substation,-1,-1,0
4739,66,substation,-1,-1,0
4740,66,substation,-1,-1,0
4741,66,substation,-1,-1,0
4742,66,substation,-1,-1,0
4743,66,substation,-1,-1,0
4744,66,substation,-1,-1,0
4745,500,substation,-1,-1,0
4746,230,substation,-1,-1,0
4747,230,substation,-1,-1,0
4748,230,substation,-1,-1,0
4749,230,substation,-1,-1,0
4750,230,substation,-1,-1,0
4751,66,substation,-1,-1,0
4752,66,substation,-1,-1,0
4753,66,substation,-1,-1,0
4754,66,substation,-1,-1,0
4755,66,substation,-1,-1,0
4756,66,substation,-1,-1,0
4757,230,substation,-1,-1,0
4758,230,substation,-1,-1,0
4759,66,substation,-1,-1,0
4760,66,substation,-1,-1,0
4761,66,substation,-1,-1,0
4762,66,substation,-1,-1,0
4763,66,substation,-1,-1,0
4764,230,substation,-1,-1,0
4765,66,substation,-1,-1,0
4766,66,substation,-1,-1,0
4767,66,substation,-1,-1,0
4768,230,substation,-1,-1,0
4769,230,substation,-1,-1,0
4770,230,substation,-1,-1,0
4771,230,substation,-1,-1,0
4772,66,substation,-1,-1,0
4773,230,substation,-1,-1,0
4774,66,substation,-1,-1,0
4775,66,substation,-1,-1,0
4776,230,substation,-1,-1,0
4777,66,substation,-1,-1,0
4778,66,substation,-1,-1,0
4779,66,substation,-1,-1,0
4780,66,substation,-1,-1,0
4781,66,substation,-1,-1,0
4782,66,substation,-1,-1,0
4783,230,substation,-1,-1,0
4784,230,substation,-1,-1,0
4785,230,substation,-1,-1,0
4786,66,substation,-1,-1,0
4787,66,substation,-1,-1,0
4788,66,substation,-1,-1,0
4789,230,substation,-1,-1,0
4790,230,substation,-1,-1,0
4791,66,substation,-1,-1,0
4792,66,substation,-1,-1,0
4793,66,substation,-1,-1,0
4794,66,substation,-1,-1,0
4795,66,substation,-1,-1,0
4796,66,substation,-1,-1,0
4797,115,substation,-1,-1,0
4798,115,substation,-1,-1,0
4799,66,substation,-1,-1,0
4800,66,substation,-1,-1,0
4801,66,substation,-1,-1,0
4802,230,substation,-1,-1,0
4803,230,substation,-1,-1,0
4804,230,substation,-1,-1,0
4805,230,substation,-1,-1,0
4806,230,substation,-1,-1,0
4807,230,substation,-1,-1,0
4808,230,substation,-1,-1,0
4809,230,substation,-1,-1,0
4810,230,substation,-1,-1,0
4811,230,substation,-1,-1,0
4812,66,substation,-1,-1,0
4813,230,substation,-1,-1,0
4814,230,substation,-1,-1,0
4815,66,substation,-1,-1,0
4816,500,substation,-1,-1,0
4817,500,substation,-1,-1,0
4818,500,substation,-1,-1,0
4819,230,substation,-1,-1,0
4820,230,substation,-1,-1,0
4821,230,substation,-1,-1,0
4822,66,substation,-1,-1,0
4823,66,substation,-1,-1,0
4824,66,substation,-1,-1,0
4825,230,substation,-1,-1,0
4826,230,substation,-1,-1,0
4827,66,substation,-1,-1,0
4828,66,substation,-1,-1,0
4829,66,substation,-1,-1,0
4830,66,substation,-1,-1,0
4831,66,substation,-1,-1,0
4832,66,substation,-1,-1,0
4833,66,substation,-1,-1,0
4834,66,substation,-1,-1,0
4835,66,substation,-1,-1,0
4836,66,substation,-1,-1,0
4837,66,substation,-1,-1,0
4838,66,substation,-1,-1,0
4839,66,substation,-1,-1,0
4840,66,substation,-1,-1,0
4841,66,substation,-1,-1,0
4842,66,substation,-1,-1,0
4843,66,substation,-1,-1,0
4844,230,substation,-1,-1,0
4845,230,substation,-1,-1,0
4846,66,substation,-1,-1,0
4847,66,substation,-1,-1,0
4848,66,substation,-1,-1,0
4849,66,substation,-1,-1,0
4850,66,substation,-1,-1,0
4851,66,substation,-1,-1,0
4852,115,substation,-1,-1,0
4853,115,substation,-1,-1,0
4854,115,substation,-1,-1,0
4855,115,substation,-1,-1,0
4856,230,substation,-1,-1,0
4857,230,substation,-1,-1,0
4858,230,substation,-1,-1,0
4859,230,substation,-1,-1,0
4860,115,substation,-1,-1,0
4861,115,substation,-1,-1,0
4862,500,substation,-1,-1,0
4863,500,substation,-1,-1,0
4864,500,substation,-1,-1,0
4865,230,substation,-1,-1,0
4866,500,substation,-1,-1,0
4867,230,substation,-1,-1,0
4868,230,substation,-1,-1,0
4869,230,substation,-1,-1,0
4870,230,substation,-1,-1,0
4871,230,substation,-1,-1,0
4872,230,substation,-1,-1,0
4873,230,substation,-1,-1,0
4874,230,substation,-1,-1,0
4875,230,substation,-1,-1,0
4876,230,substation,-1,-1,0
4877,115,substation,-1,-1,0
4878,230,substation,-1,-1,0
4879,230,substation,-1,-1,0
4880,230,substation,-1,-1,0
4881,230,substation,-1,-1,0
4882,230,substation,-1,-1,0
4883,230,substation,-1,-1,0
4884,230,substation,-1,-1,0
4885,230,substation,-1,-1,0
4886,230,substation,-1,-1,0
4887,230,substation,-1,-1,0
4888,115,substation,-1,-1,0
4889,66,substation,-1,-1,0
4890,66,substation,-1,-1,0
4891,66,substation,-1,-1,0
4892,66,substation,-1,-1,0
4893,66,substation,-1,-1,0
4894,66,substation,-1,-1,0
4895,66,substation,-1,-1,0
4896,66,substation,-1,-1,0
4897,66,substation,-1,-1,0
4898,66,substation,-1,-1,0
4899,66,substation,-1,-1,0
4900,66,substation,-1,-1,0
4901,66,substation,-1,-1,0
4902,66,substation,-1,-1,0
4903,66,substation,-1,-1,0
4904,66,substation,-1,-1,0
4905,66,substation,-1,-1,0
4906,66,substation,-1,-1,0
4907,66,substation,-1,-1,0
4908,66,substation,-1,-1,0
4909,66,substation,-1,-1,0
4910,66,substation,-1,-1,0
4911,115,substation,-1,-1,0
4912,66,substation,-1,-1,0
4913,66,substation,-1,-1,0
4914,115,substation,-1,-1,0
4915,66,substation,-1,-1,0
4916,66,substation,-1,-1,0
4917,115,substation,-1,-1,0
4918,115,substation,-1,-1,0
4919,115,substation,-1,-1,0
4920,115,substation,-1,-1,0
4921,115,substation,-1,-1,0
4922,66,substation,-1,-1,0
4923,66,substation,-1,-1,0
4924,66,substation,-1,-1,0
4925,66,substation,-1,-1,0
4926,66,substation,-1,-1,0
4927,66,substation,-1,-1,0
4928,66,substation,-1,-1,0
4929,66,substation,-1,-1,0
4930,66,substation,-1,-1,0
4931,66,substation,-1,-1,0
4932,66,substation,-1,-1,0
4933,66,substation,-1,-1,0
4934,66,substation,-1,-1,0
4935,66,substation,-1,-1,0
4936,66,substation,-1,-1,0
4937,66,substation,-1,-1,0
4938,66,substation,-1,-1,0
4939,66,substation,-1,-1,0
4940,66,substation,-1,-1,0
4941,66,substation,-1,-1,0
4942,66,substation,-1,-1,0
4943,66,substation,-1,-1,0
4944,66,substation,-1,-1,0
4945,66,substation,-1,-1,0
4946,66,substation,-1,-1,0
4947,66,substation,-1,-1,0
4948,66,substation,-1,-1,0
4949,66,substation,-1,-1,0
4950,66,substation,-1,-1,0
4951,66,substation,-1,-1,0
4952,66,substation,-1,-1,0
4953,66,substation,-1,-1,0
4954,66,substation,-1,-1,0
4955,66,substation,-1,-1,0
4956,66,substation,-1,-1,0
4957,66,substation,-1,-1,0
4958,66,substation,-1,-1,0
4959,66,substation,-1,-1,0
4960,66,substation,-1,-1,0
4961,66,substation,-1,-1,0
4962,66,substation,-1,-1,0
4963,66,substation,-1,-1,0
4964,66,substation,-1,-1,0
4965,66,substation,-1,-1,0
4966,66,substation,-1,-1,0
4967,66,substation,-1,-1,0
4968,66,substation,-1,-1,0
4969,66,substation,-1,-1,0
4970,66,substation,-1,-1,0
4971,66,substation,-1,-1,0
4972,66,substation,-1,-1,0
4973,66,substation,-1,-1,0
4974,66,substation,-1,-1,0
4975,66,substation,-1,-1,0
4976,66,substation,-1,-1,0
4977,66,substation,-1,-1,0
4978,66,substation,-1,-1,0
4979,66,substation,-1,-1,0
4980,66,substation,-1,-1,0
4981,66,substation,-1,-1,0
4982,66,substation,-1,-1,0
4983,66,substation,-1,-1,0
4984,66,substation,-1,-1,0
4985,66,substation,-1,-1,0
4986,66,substation,-1,-1,0
4987,66,substation,-1,-1,0
4988,66,substation,-1,-1,0
4989,66,substation,-1,-1,0
4990,66,substation,-1,-1,0
4991,66,substation,-1,-1,0
4992,66,substation,-1,-1,0
4993,66,substation,-1,-1,0
4994,66,substation,-1,-1,0
4995,66,substation,-1,-1,0
4996,66,substation,-1,-1,0
4997,66,substation,-1,-1,0
4998,66,substation,-1,-1,0
4999,66,substation,-1,-1,0
5000,66,substation,-1,-1,0
5001,66,substation,-1,-1,0
5002,66,substation,-1,-1,0
5003,66,substation,-1,-1,0
5004,66,substation,-1,-1,0
5005,66,substation,-1,-1,0
5006,66,substation,-1,-1,0
5007,66,substation,-1,-1,0
5008,66,substation,-1,-1,0
5009,66,substation,-1,-1,0
5010,66,substation,-1,-1,0
5011,66,substation,-1,-1,0
5012,66,substation,-1,-1,0
5013,66,substation,-1,-1,0
5014,66,substation,-1,-1,0
5015,66,substation,-1,-1,0
5016,66,substation,-1,-1,0
5017,66,substation,-1,-1,0
5018,66,substation,-1,-1,0
5019,66,substation,-1,-1,0
5020,66,substation,-1,-1,0
5021,66,substation,-1,-1,0
5022,66,substation,-1,-1,0
5023,66,substation,-1,-1,0
5024,66,substation,-1,-1,0
5025,66,substation,-1,-1,0
5026,66,substation,-1,-1,0
5027,66,substation,-1,-1,0
5028,66,substation,-1,-1,0
5029,66,substation,-1,-1,0
5030,66,substation,-1,-1,0
5031,66,substation,-1,-1,0
5032,66,substation,-1,-1,0
5033,66,substation,-1,-1,0
5034,66,substation,-1,-1,0
5035,66,substation,-1,-1,0
5036,66,substation,-1,-1,0
5037,66,substation,-1,-1,0
5038,66,substation,-1,-1,0
5039,66,substation,-1,-1,0
5040,66,substation,-1,-1,0
5041,66,substation,-1,-1,0
5042,66,substation,-1,-1,0
5043,66,substation,-1,-1,0
5044,66,substation,-1,-1,0
5045,66,substation,-1,-1,0
5046,66,substation,-1,-1,0
5047,66,substation,-1,-1,0
5048,66,substation,-1,-1,0
5049,66,substation,-1,-1,0
5050,66,substation,-1,-1,0
5051,66,substation,-1,-1,0
5052,66,substation,-1,-1,0
5053,66,substation,-1,-1,0
5054,66,substation,-1,-1,0
5055,230,substation,-1,-1,0
5056,66,substation,-1,-1,0
5057,66,substation,-1,-1,0
5058,66,substation,-1,-1,0
5059,66,substation,-1,-1,0
5060,66,substation,-1,-1,0
5061,66,substation,-1,-1,0
5062,66,substation,-1,-1,0
5063,66,substation,-1,-1,0
5064,66,substation,-1,-1,0
5065,66,substation,-1,-1,0
5066,66,substation,-1,-1,0
5067,66,substation,-1,-1,0
5068,66,substation,-1,-1,0
5069,115,substation,-1,-1,0
5070,115,substation,-1,-1,0
5071,66,substation,-1,-1,0
5072,66,substation,-1,-1,0
5073,66,substation,-1,-1,0
5074,66,substation,-1,-1,0
5075,66,substation,-1,-1,0
5076,66,substation,-1,-1,0
5077,66,substation,-1,-1,0
5078,66,substation,-1,-1,0
5079,66,substation,-1,-1,0
5080,66,substation,-1,-1,0
5081,66,substation,-1,-1,0
5082,66,substation,-1,-1,0
5083,66,substation,-1,-1,0
5084,66,substation,-1,-1,0
5085,66,substation,-1,-1,0
5086,66,substation,-1,-1,0
5087,66,substation,-1,-1,0
5088,66,substation,-1,-1,0
5089,66,substation,-1,-1,0
5090,66,substation,-1,-1,0
5091,66,substation,-1,-1,0
5092,66,substation,-1,-1,0
5093,66,substation,-1,-1,0
5094,66,substation,-1,-1,0
5095,66,substation,-1,-1,0
5096,66,substation,-1,-1,0
5097,66,substation,-1,-1,0
5098,66,substation,-1,-1,0
5099,66,substation,-1,-1,0
5100,66,substation,-1,-1,0
5101,66,substation,-1,-1,0
5102,66,substation,-1,-1,0
5103,66,substation,-1,-1,0
5104,66,substation,-1,-1,0
5105,66,substation,-1,-1,0
5106,66,substation,-1,-1,0
5107,66,substation,-1,-1,0
5108,66,substation,-1,-1,0
5109,66,substation,-1,-1,0
5110,66,substation,-1,-1,0
5111,66,substation,-1,-1,0
5112,66,substation,-1,-1,0
5113,66,substation,-1,-1,0
5114,66,substation,-1,-1,0
5115,66,substation,-1,-1,0
5116,66,substation,-1,-1,0
5117,66,substation,-1,-1,0
5118,66,substation,-1,-1,0
5119,66,substation,-1,-1,0
5120,66,substation,-1,-1,0
5121,66,substation,-1,-1,0
5122,66,substation,-1,-1,0
5123,66,substation,-1,-1,0
5124,66,substation,-1,-1,0
5125,66,substation,-1,-1,0
5126,66,substation,-1,-1,0
5127,66,substation,-1,-1,0
5128,66,substation,-1,-1,0
5129,66,substation,-1,-1,0
5130,66,substation,-1,-1,0
5131,66,substation,-1,-1,0
5132,66,substation,-1,-1,0
5133,66,substation,-1,-1,0
5134,66,substation,-1,-1,0
5135,66,substation,-1,-1,0
5136,66,substation,-1,-1,0
5137,66,substation,-1,-1,0
5138,66,substation,-1,-1,0
5139,66,substation,-1,-1,0
5140,66,substation,-1,-1,0
5141,66,substation,-1,-1,0
5142,66,substation,-1,-1,0
5143,66,substation,-1,-1,0
5144,66,substation,-1,-1,0
5145,66,substation,-1,-1,0
5146,66,substation,-1,-1,0
5147,66,substation,-1,-1,0
5148,66,substation,-1,-1,0
5149,66,substation,-1,-1,0
5150,66,substation,-1,-1,0
5151,66,substation,-1,-1,0
5152,66,substation,-1,-1,0
5153,66,substation,-1,-1,0
5154,66,substation,-1,-1,0
5155,66,substation,-1,-1,0
5156,66,substation,-1,-1,0
5157,66,substation,-1,-1,0
5158,66,substation,-1,-1,0
5159,115,substation,-1,-1,0
5160,115,substation,-1,-1,0
5161,115,substation,-1,-1,0
5162,115,substation,-1,-1,0
5163,115,substation,-1,-1,0
5164,66,substation,-1,-1,0
5165,66,substation,-1,-1,0
5166,66,substation,-1,-1,0
5167,66,substation,-1,-1,0
5168,66,substation,-1,-1,0
5169,66,substation,-1,-1,0
5170,66,substation,-1,-1,0
5171,66,substation,-1,-1,0
5172,66,substation,-1,-1,0
5173,115,substation,-1,-1,0
5174,115,substation,-1,-1,0
5175,115,substation,-1,-1,0
5176,115,substation,-1,-1,0
5177,115,substation,-1,-1,0
5178,115,substation,-1,-1,0
5179,115,substation,-1,-1,0
5180,115,substation,-1,-1,0
5181,115,substation,-1,-1,0
5182,115,substation,-1,-1,0
5183,115,substation,-1,-1,0
5184,115,substation,-1,-1,0
5185,115,substation,-1,-1,0
5186,115,substation,-1,-1,0
5187,115,substation,-1,-1,0
5188,115,substation,-1,-1,0
5189,115,substation,-1,-1,0
5190,115,substation,-1,-1,0
5191,115,substation,-1,-1,0
5192,115,substation,-1,-1,0
5193,115,substation,-1,-1,0
5194,115,substation,-1,-1,0
5195,115,substation,-1,-1,0
5196,66,substation,-1,-1,0
5197,66,substation,-1,-1,0
5198,66,substation,-1,-1,0
5199,66,substation,-1,-1,0
5200,115,substation,-1,-1,0
5201,115,substation,-1,-1,0
5202,115,substation,-1,-1,0
5203,66,substation,-1,-1,0
5204,66,substation,-1,-1,0
5205,115,substation,-1,-1,0
5206,115,substation,-1,-1,0
5207,66,substation,-1,-1,0
5208,66,substation,-1,-1,0
5209,115,substation,-1,-1,0
5210,115,substation,-1,-1,0
5211,66,substation,-1,-1,0
5212,115,substation,-1,-1,0
5213,66,substation,-1,-1,0
5214,66,substation,-1,-1,0
5215,66,substation,-1,-1,0
5216,66,substation,-1,-1,0
5217,66,substation,-1,-1,0
5218,115,substation,-1,-1,0
5219,66,substation,-1,-1,0
5220,66,substation,-1,-1,0
5221,66,substation,-1,-1,0
5222,66,substation,-1,-1,0
5223,66,substation,-1,-1,0
5224,66,substation,-1,-1,0
5225,66,substation,-1,-1,0
5226,66,substation,-1,-1,0
5227,66,substation,-1,-1,0
5228,66,substation,-1,-1,0
5229,66,substation,-1,-1,0
5230,66,substation,-1,-1,0
5231,66,substation,-1,-1,0
5232,66,substation,-1,-1,0
5233,66,substation,-1,-1,0
5234,66,substation,-1,-1,0
5235,66,substation,-1,-1,0
5236,66,substation,-1,-1,0
5237,66,substation,-1,-1,0
5238,66,substation,-1,-1,0
5239,66,substation,-1,-1,0
5240,66,substation,-1,-1,0
5241,66,substation,-1,-1,0
5242,66,substation,-1,-1,0
5243,66,substation,-1,-1,0
5244,66,substation,-1,-1,0
5245,66,substation,-1,-1,0
5246,66,substation,-1,-1,0
5247,66,substation,-1,-1,0
5248,66,substation,-1,-1,0
5249,66,substation,-1,-1,0
5250,66,substation,-1,-1,0
5251,66,substation,-1,-1,0
5252,66,substation,-1,-1,0
5253,66,substation,-1,-1,0
5254,66,substation,-1,-1,0
5255,66,substation,-1,-1,0
5256,66,substation,-1,-1,0
5257,66,substation,-1,-1,0
5258,66,substation,-1,-1,0
5259,66,substation,-1,-1,0
5260,66,substation,-1,-1,0
5261,66,substation,-1,-1,0
5262,66,substation,-1,-1,0
5263,66,substation,-1,-1,0
5264,66,substation,-1,-1,0
5265,66,substation,-1,-1,0
5266,66,substation,-1,-1,0
5267,66,substation,-1,-1,0
5268,115,substation,-1,-1,0
5269,66,substation,-1,-1,0
5270,115,substation,-1,-1,0
5271,115,substation,-1,-1,0
5272,115,substation,-1,-1,0
5273,115,substation,-1,-1,0
5274,66,substation,-1,-1,0
5275,115,substation,-1,-1,0
5276,115,substation,-1,-1,0
5277,66,substation,-1,-1,0
5278,66,substation,-1,-1,0
5279,66,substation,-1,-1,0
5280,66,substation,-1,-1,0
5281,66,substation,-1,-1,0
5282,66,substation,-1,-1,0
5283,66,substation,-1,-1,0
5284,66,substation,-1,-1,0
5285,66,substation,-1,-1,0
5286,66,substation,-1,-1,0
5287,66,substation,-1,-1,0
5288,66,substation,-1,-1,0
5289,66,substation,-1,-1,0
5290,66,substation,-1,-1,0
5291,66,substation,-1,-1,0
5292,66,substation,-1,-1,0
5293,66,substation,-1,-1,0
5294,66,substation,-1,-1,0
5295,66,substation,-1,-1,0
5296,66,substation,-1,-1,0
5297,66,substation,-1,-1,0
5298,66,substation,-1,-1,0
5299,66,substation,-1,-1,0
5300,66,substation,-1,-1,0
5301,66,substation,-1,-1,0
5302,66,substation,-1,-1,0
5303,66,substation,-1,-1,0
5304,66,substation,-1,-1,0
5305,66,substation,-1,-1,0
5306,66,substation,-1,-1,0
5307,66,substation,-1,-1,0
5308,66,substation,-1,-1,0
5309,66,substation,-1,-1,0
5310,66,substation,-1,-1,0
5311,66,substation,-1,-1,0
5312,66,substation,-1,-1,0
5313,66,substation,-1,-1,0
5314,66,substation,-1,-1,0
5315,66,substation,-1,-1,0
5316,66,substation,-1,-1,0
5317,66,substation,-1,-1,0
5318,66,substation,-1,-1,0
5319,66,substation,-1,-1,0
5320,66,substation,-1,-1,0
5321,66,substation,-1,-1,0
5322,66,substation,-1,-1,0
5323,66,substation,-1,-1,0
5324,66,substation,-1,-1,0
5325,66,substation,-1,-1,0
5326,66,substation,-1,-1,0
5327,66,substation,-1,-1,0
5328,66,substation,-1,-1,0
5329,66,substation,-1,-1,0
5330,66,substation,-1,-1,0
5331,66,substation,-1,-1,0
5332,66,substation,-1,-1,0
5333,66,substation,-1,-1,0
5334,66,substation,-1,-1,0
5335,66,substation,-1,-1,0
5336,66,substation,-1,-1,0
5337,66,substation,-1,-1,0
5338,66,substation,-1,-1,0
5339,66,substation,-1,-1,0
5340,66,substation,-1,-1,0
5341,66,substation,-1,-1,0
5342,66,substation,-1,-1,0
5343,66,substation,-1,-1,0
5344,66,substation,-1,-1,0
5345,66,substation,-1,-1,0
5346,66,substation,-1,-1,0
5347,66,substation,-1,-1,0
5348,66,substation,-1,-1,0
5349,66,substation,-1,-1,0
5350,66,substation,-1,-1,0
5351,66,substation,-1,-1,0
5352,66,substation,-1,-1,0
5353,66,substation,-1,-1,0
5354,66,substation,-1,-1,0
5355,66,substation,-1,-1,0
5356,66,substation,-1,-1,0
5357,66,substation,-1,-1,0
5358,66,substation,-1,-1,0
5359,66,substation,-1,-1,0
5360,66,substation,-1,-1,0
5361,66,substation,-1,-1,0
5362,66,substation,-1,-1,0
5363,66,substation,-1,-1,0
5364,66,substation,-1,-1,0
5365,66,substation,-1,-1,0
5366,66,substation,-1,-1,0
5367,66,substation,-1,-1,0
5368,66,substation,-1,-1,0
5369,66,substation,-1,-1,0
5370,66,substation,-1,-1,0
5371,66,substation,-1,-1,0
5372,66,substation,-1,-1,0
5373,66,substation,-1,-1,0
5374,66,substation,-1,-1,0
5375,66,substation,-1,-1,0
5376,66,substation,-1,-1,0
5377,66,substation,-1,-1,0
5378,66,substation,-1,-1,0
5379,66,substation,-1,-1,0
5380,66,substation,-1,-1,0
5381,66,substation,-1,-1,0
5382,66,substation,-1,-1,0
5383,66,substation,-1,-1,0
5384,66,substation,-1,-1,0
5385,66,substation,-1,-1,0
5386,66,substation,-1,-1,0
5387,66,substation,-1,-1,0
5388,66,substation,-1,-1,0
5389,66,substation,-1,-1,0
5390,66,substation,-1,-1,0
5391,66,substation,-1,-1,0
5392,66,substation,-1,-1,0
5393,66,substation,-1,-1,0
5394,66,substation,-1,-1,0
5395,66,substation,-1,-1,0
5396,66,substation,-1,-1,0
5397,66,substation,-1,-1,0
5398,66,substation,-1,-1,0
5399,115,substation,-1,-1,0
5400,66,substation,-1,-1,0
5401,66,substation,-1,-1,0
5402,66,substation,-1,-1,0
5403,66,substation,-1,-1,0
5404,66,substation,-1,-1,0
5405,66,substation,-1,-1,0
5406,66,substation,-1,-1,0
5407,66,substation,-1,-1,0
5408,66,substation,-1,-1,0
5409,66,substation,-1,-1,0
5410,66,substation,-1,-1,0
5411,66,substation,-1,-1,0
5412,66,substation,-1,-1,0
5413,66,substation,-1,-1,0
5414,230,substation,-1,-1,0
5415,230,substation,-1,-1,0
5416,66,substation,-1,-1,0
5417,66,substation,-1,-1,0
5418,66,substation,-1,-1,0
5419,230,substation,-1,-1,0
5420,66,substation,-1,-1,0
5421,66,substation,-1,-1,0
5422,66,substation,-1,-1,0
5423,66,substation,-1,-1,0
5424,66,substation,-1,-1,0
5425,66,substation,-1,-1,0
5426,66,substation,-1,-1,0
5427,66,substation,-1,-1,0
5428,66,substation,-1,-1,0
5429,66,substation,-1,-1,0
5430,66,substation,-1,-1,0
5431,66,substation,-1,-1,0
5432,66,substation,-1,-1,0
5433,66,substation,-1,-1,0
5434,66,substation,-1,-1,0
5435,66,substation,-1,-1,0
5436,66,substation,-1,-1,0
5437,66,substation,-1,-1,0
5438,66,substation,-1,-1,0
5439,66,substation,-1,-1,0
5440,66,substation,-1,-1,0
5441,66,substation,-1,-1,0
5442,66,substation,-1,-1,0
5443,66,substation,-1,-1,0
5444,66,substation,-1,-1,0
5445,66,substation,-1,-1,0
5446,66,substation,-1,-1,0
5447,66,substation,-1,-1,0
5448,66,substation,-1,-1,0
5449,66,substation,-1,-1,0
5450,66,substation,-1,-1,0
5451,66,substation,-1,-1,0
5452,66,substation,-1,-1,0
5453,66,substation,-1,-1,0
5454,66,substation,-1,-1,0
5455,66,substation,-1,-1,0
5456,66,substation,-1,-1,0
5457,66,substation,-1,-1,0
5458,66,substation,-1,-1,0
5459,66,substation,-1,-1,0
5460,66,substation,-1,-1,0
5461,66,substation,-1,-1,0
5462,66,substation,-1,-1,0
5463,66,substation,-1,-1,0
5464,66,substation,-1,-1,0
5465,66,substation,-1,-1,0
5466,66,substation,-1,-1,0
5467,66,substation,-1,-1,0
5468,66,substation,-1,-1,0
5469,66,substation,-1,-1,0
5470,66,substation,-1,-1,0
5471,66,substation,-1,-1,0
5472,115,substation,-1,-1,0
5473,115,substation,-1,-1,0
5474,115,substation,-1,-1,0
5475,115,substation,-1,-1,0
5476,115,substation,-1,-1,0
5477,115,substation,-1,-1,0
5478,115,substation,-1,-1,0
5479,115,substation,-1,-1,0
5480,115,substation,-1,-1,0
5481,115,substation,-1,-1,0
5482,115,substation,-1,-1,0
5483,115,substation,-1,-1,0
5484,115,substation,-1,-1,0
5485,115,substation,-1,-1,0
5486,115,substation,-1,-1,0
5487,115,substation,-1,-1,0
5488,115,substation,-1,-1,0
5489,115,substation,-1,-1,0
5490,115,substation,-1,-1,0
5491,115,substation,-1,-1,0
5492,115,substation,-1,-1,0
5493,115,substation,-1,-1,0
5494,115,substation,-1,-1,0
5495,115,substation,-1,-1,0
5496,115,substation,-1,-1,0
5497,115,substation,-1,-1,0
5498,115,substation,-1,-1,0
5499,115,substation,-1,-1,0
5500,66,substation,-1,-1,0
5501,115,substation,-1,-1,0
5502,115,substation,-1,-1,0
5503,115,substation,-1,-1,0
5504,115,substation,-1,-1,0
5505,115,substation,-1,-1,0
5506,115,substation,-1,-1,0
5507,115,substation,-1,-1,0
5508,115,substation,-1,-1,0
5509,115,substation,-1,-1,0
5510,115,substation,-1,-1,0
5511,115,substation,-1,-1,0
5512,66,substation,-1,-1,0
5513,115,substation,-1,-1,0
5514,115,substation,-1,-1,0
5515,115,substation,-1,-1,0
5516,115,substation,-1,-1,0
5517,115,substation,-1,-1,0
5518,115,substation,-1,-1,0
5519,115,substation,-1,-1,0
5520,115,substation,-1,-1,0
5521,115,substation,-1,-1,0
5522,115,substation,-1,-1,0
5523,115,substation,-1,-1,0
5524,115,substation,-1,-1,0
5525,115,substation,-1,-1,0
5526,115,substation,-1,-1,0
5527,115,substation,-1,-1,0
5528,115,substation,-1,-1,0
5529,115,substation,-1,-1,0
5530,115,substation,-1,-1,0
5531,115,substation,-1,-1,0
5532,115,substation,-1,-1,0
5533,115,substation,-1,-1,0
5534,115,substation,-1,-1,0
5535,115,substation,-1,-1,0
5536,115,substation,-1,-1,0
5537,66,substation,-1,-1,0
5538,115,substation,-1,-1,0
5539,115,substation,-1,-1,0
5540,115,substation,-1,-1,0
5541,115,substation,-1,-1,0
5542,115,substation,-1,-1,0
5543,115,substation,-1,-1,0
5544,115,substation,-1,-1,0
5545,115,substation,-1,-1,0
5546,115,substation,-1,-1,0
5547,115,substation,-1,-1,0
5548,115,substation,-1,-1,0
5549,115,substation,-1,-1,0
5550,115,substation,-1,-1,0
5551,66,substation,-1,-1,0
5552,66,substation,-1,-1,0
5553,66,substation,-1,-1,0
5554,66,substation,-1,-1,0
5555,66,substation,-1,-1,0
5556,66,substation,-1,-1,0
5557,66,substation,-1,-1,0
5558,66,substation,-1,-1,0
5559,66,substation,-1,-1,0
5560,66,substation,-1,-1,0
5561,66,substation,-1,-1,0
5562,66,substation,-1,-1,0
5563,66,substation,-1,-1,0
5564,66,substation,-1,-1,0
5565,66,substation,-1,-1,0
5566,66,substation,-1,-1,0
5567,66,substation,-1,-1,0
5568,66,substation,-1,-1,0
5569,66,substation,-1,-1,0
5570,66,substation,-1,-1,0
5571,66,substation,-1,-1,0
5572,66,substation,-1,-1,0
5573,66,substation,-1,-1,0
5574,66,substation,-1,-1,0
5575,66,substation,-1,-1,0
5576,66,substation,-1,-1,0
5577,66,substation,-1,-1,0
5578,66,substation,-1,-1,0
5579,66,substation,-1,-1,0
5580,66,substation,-1,-1,0
5581,66,substation,-1,-1,0
5582,66,substation,-1,-1,0
5583,66,substation,-1,-1,0
5584,66,substation,-1,-1,0
5585,66,substation,-1,-1,0
5586,66,substation,-1,-1,0
5587,66,substation,-1,-1,0
5588,66,substation,-1,-1,0
5589,66,substation,-1,-1,0
5590,66,substation,-1,-1,0
5591,66,substation,-1,-1,0
5592,66,substation,-1,-1,0
5593,66,substation,-1,-1,0
5594,66,substation,-1,-1,0
5595,66,substation,-1,-1,0
5596,66,substation,-1,-1,0
5597,66,substation,-1,-1,0
5598,66,substation,-1,-1,0
5599,66,substation,-1,-1,0
5600,66,substation,-1,-1,0
5601,66,substation,-1,-1,0
5602,66,substation,-1,-1,0
5603,66,substation,-1,-1,0
5604,66,substation,-1,-1,0
